gene1	gene2
CG10641	CG13850
stil	tamo
t	MYPT-75D
Su(H)	cos
Rbp9	Sry-delta
Mmp1	Tl
srp	dec-1
Dad	pav
lic	sec23
Sulf1	bl
Idgf5	CG1942
by	tra2
Sulf1	Jra
fru	bnb
Mbs	klar
Iswi	Myo61F
mbl	mmy
sav	Hr78
toe	ird5
sgg	tra2
knrl	esg
Dat	neur
Pcaf	MYPT-75D
run	ytr
run	sec23
Sulf1	spen
mam	CadN
CG12896	run
tsh	Arc42
Fas3	Src64B
Uba1	Lim1
Msp-300	ash1
gl	Sxl
bib	NetB
trc	Btk29A
FKBP59	aft
scrib	B4
CG6416	Eip63F-1
Lac	bon
tub	ird5
Nrt	CSN4
Psn	Dif
Mlc1	140up
spn-A	Caf1
up	CycA
Dscam	Glycogenin
l(2)37Cc	pnr
brm	Dap160
CG8216	emc
PhKgamma	Wnt5
PhKgamma	chif
blow	ix
betaTub56D	Vhl
LanB1	Mef2
Crk	l(2)37Cc
Hs2st	Oseg1
ecd	Cks30A
CSN4	l(2)efl
Tak1	cin
ry	trc
capu	Pvf1
alph	cos
Myo61F	Patj
PebIII	E2f2
inv	raw
wg	siz
cnk	cos
tutl	Yp1
CG9769	fl(2)d
CG34379	morgue
CycA	Idgf4
sina	CycB
fax	loco
Stat92E	glu
Hs2st	dome
Syx1A	dec-1
capu	sle
crc	LIMK1
bnl	fru
shrb	zfh2
CycA	cin
ash1	CG9445
form3	Galpha73B
dom	Iswi
Dcp-1	Wnt5
cta	cbt
twf	ine
CG3075	dpp
snf	E(bx)
tin	Mbs
Khc	qm
sdt	srp
ken	ird5
Ark	CG13850
pnut	S6kII
wrapper	Apc2
vap	Lcp65Ag1
cin	hpo
lola	NetB
nej	Es2
dlg1	xmas-2
140up	Psn
pyd	Nrt
dsx	Vhl
up	Mlc1
Patj	bs
Sema-2a	Eip71CD
stil	fw
Ef1gamma	CG12301
LanB2	Nf1
phyl	eIF-4a
bnl	chinmo
Mer	vlc
Mhc	sn
CG6416	meso18E
tral	RpL30
chic	wal
ytr	tok
santa-maria	tral
baz	Atpalpha
Dif	inv
Ca-alpha1D	ash1
wus	form3
elav	wupA
wal	rux
enok	dnc
NetB	pcm
t	neur
wg	Sh
zfh2	abd-A
Sb	ImpE3
ct	Idgf5
CG9445	ash1
LanA	dome
Mbs	cher
emc	Apc2
tub	CG13850
pcm	hyx
glec	scrib
Rbp9	Ice
Taf4	Rca1
prd	Pen
dom	tok
ftz-f1	ea
Lcp65Ag1	klar
up	sgl
CG12896	noc
CG3829	CG2681
Dif	CG12301
dei	pdm2
rdo	tok
cbt	CG16719
tld	CG2678
Pk61C	run
tum	BicD
poe	Aph-4
CG8216	run
Dp	ct
ofs	dlg1
btl	exu
e	CG6416
CG9509	Idgf5
hkb	blow
Vhl	spen
capu	CG10641
CG10641	fd59A
inaC	p53
tld	MYPT-75D
PebIII	CG9509
ap	capu
CycA	CG2678
mask	Uba1
CkIIalpha	sll
dom	CtBP
Atpalpha	FKBP59
RhoGAP68F	spir
scra	Uba1
Cks30A	pros
NAT1	Mitf
Antp	Mmp2
sgl	Crk
cact	CG8216
ecd	enok
Tina-1	eya
Sur	car
ecd	Ephrin
cact	dsx
CG6416	Akap200
Psn	Glycogenin
puc	Akap200
shg	Btk29A
Caf1	Ef1gamma
Sema-1b	ftz-f1
ftz-f1	Sin3A
tll	tll
Jra	Ddx1
lin	CG12301
eg	cact
tou	Vhl
pros	Aph-4
peb	sdt
jing	kuz
dome	Myo31DF
ey	Crk
thr	rdo
Pde8	Pak
pav	Wnt5
Lcp65Ag1	rux
sty	beta4GalNAcTA
dlg1	v
Oseg1	Lis-1
Eip63F-1	jumu
brat	jumu
l(2)37Cc	CG33205
twi	Rab5
Atx2	dec-1
Hr78	puc
tok	CG1244
tub	noc
puc	dos
mmy	kkv
srp	ics
ssh	E(bx)
dpp	emb
Optix	drl
ry	CG6416
bl	emb
Alh	qua
Vhl	sno
srp	dup
Idgf4	eya
rux	lilli
tub	eve
enok	sty
cbx	exu
Mer	wee
Dp	amx
bap	scra
nej	chrw
Sb	fred
ALiX	Hs2st
emp	Hr78
bl	Lac
CG3829	chic
vap	Mlc1
xl6	Ddx1
tll	bhr
dl	Sry-delta
dl	tamo
tld	kuk
stil	gl
CG9445	ALiX
Sxl	how
elav	Abl
LanA	pelo
dei	eg
tub	cnk
pnr	Rab7
par-1	Nrx-IV
morgue	raw
elav	bnl
cnc	SelG
t	Mtl
e	drk
Optix	par-1
Idgf5	Dok
bib	rux
dnc	l(2)gl
nej	W
MYPT-75D	Apc
CG32082	baz
ken	CG32082
mth	d
Pde8	Ank2
CG8216	Rbp9
Cct1	zfh1
Sry-delta	vlc
mfas	Mitf
dei	cbt
gro	gl
sina	ine
nmo	Hr46
cbx	tup
RhoGAPp190	robo
Mer	glu
bon	dmt
Jra	dei
CG13850	Atpalpha
pav	tld
ine	Taf4
rux	tkv
Lim1	140up
sced	Hph
gro	Vhl
sec23	Su(H)
kis	dpn
ppan	amx
RhoGAP68F	l(2)gl
E2f	Mtl
puc	Sema-2a
Ddx1	ben
sls	Apc2
Jra	Lac
sns	yellow-f
mbt	CG9520
flfl	amx
chrw	trn
G-salpha60A	LanB1
mfas	Mmp1
RhoL	chif
CG9509	Alk
tin	tld
enok	ecd
Rack1	CG10641
inv	Moe
Pvr	CG34417
cic	Cks30A
Atg5	NetB
ftz-f1	CG6416
Su(z)12	Mhc
ex	l(2)gl
Cyp1	stumps
Rack1	pyd
zfh2	shrb
Atpalpha	shot
bl	Alk
sav	bowl
mbt	sli
beta4GalNAcTA	scrib
Moe	CdsA
fs(1)K10	LanA
tra2	gl
Crk	Cp1
Alk	fs(1)M3
fs(2)ltoPP43	dpld
Pcaf	kuk
Sobp	Orct
v	yrt
msn	CG3829
emb	ben
Btk29A	sn
baz	tra2
Crk	Pka-C3
Arc-p34	Taf4
dock	CG6416
bnb	siz
mus304	Msp-300
Ca-alpha1D	Abd-B
ea	ast
sav	Arc42
CG9520	sle
Dys	ksr
fog	boss
Appl	Ark
Dok	140up
dpn	LIMK1
how	bs
Sb	bigmax
srp	Btk29A
d	yellow-f
tld	Arc-p34
Aph-4	Nrt
Pcaf	fs(2)ltoPP43
noc	Rack1
Hr78	betaTub56D
dnc	robo
raw	mri
Dhc64C	eIF-4E
CG16719	lic
LIMK1	enok
Pop2	Traf6
Tm1	Pvr
ftz-f1	CG3987
dpld	spn-A
RhoGAP68F	ena
twi	inv
knrl	Pka-C3
PhKgamma	pcm
capu	Hr78
Tak1	lic
Lis-1	LanA
v	EcR
mbl	Pde8
Dscam	l(2)efl
cbt	by
Moe	foxo
pav	raw
glu	Dl
ppan	MED11
Idgf5	Sb
Rpd3	tok
Idgf4	Eip71CD
Sxl	eIF-4a
esg	ash2
dnc	Chc
thr	Orct
esc	pbl
cos	Cyt-c-d
slam	Tm1
fog	enok
Msp-300	CG8247
klar	opa
eIF-4a	Akt1
l(2)efl	yrt
mfas	kuk
tok	Dat
dj	Su(z)12
Khc	trn
Jra	hkl
e	sgl
xl6	glu
kkv	B4
frc	Pkn
Chc	Pkn
Uba1	Fmr1
dpld	Dat
eg	ecd
ben	CG8247
CtBP	fs(2)ltoPP43
CG12301	CG1244
CG13850	ben
Atpalpha	dib
pnt	t
Sulf1	bib
RhoGAPp190	vap
dco	Lar
Gtp-bp	CG2681
dsf	tok
Pka-C3	tutl
svr	Dif
Pvf1	Dys
asf1	cin
gkt	CG18369
ALiX	oaf
Moe	Cks30A
CG6416	stg
ry	CG3075
rhea	Hr46
pnut	Btk29A
pcm	Dap160
pcm	yrt
stumps	qkr58E-3
Src42A	apt
CG9520	mbt
ast	fd59A
Eip74EF	dib
CadN	Pgant35A
ken	sw
gkt	Cp1
Rack1	fd59A
stg	tra
tral	Uba1
Cyt-c-d	ash1
kay	sbb
tra	Sry-delta
CdsA	ecd
B4	ry
Btk29A	sktl
Scgdelta	flw
ics	inaC
dos	ry
G-ialpha65A	crc
grp	dup
car	Pcaf
Ef1gamma	CycE
Apc2	dsf
eya	sar1
Dlic2	exu
sav	mri
run	CG12896
CG3075	pros
dpn	Axn
klar	dnc
rdo	Dl
Dat	flfl
peb	emp
fs(1)K10	CG9104
Dp	fs(1)K10
siz	Sxl
jumu	betaTub56D
ry	tra
sn	mth
Idgf2	shn
Tab2	CG34379
Nrx-IV	CG6416
Mmp2	Atg6
phyl	CG9769
robo	pyd
Ddx1	Glycogenin
fd59A	Apc
ppan	aft
pyd	Idgf5
inv	Abi
Mhc	Stat92E
ap	lva
fru	LanB2
aft	uzip
prd	brm
Pop2	pn
sbb	Dif
ttk	Idgf4
sas	dib
tamo	ea
yrt	vlc
stumps	run
Fas3	l(2)gl
kay	pcm
Appl	Pgant35A
Prm	sgl
Eip71CD	esg
chif	cnc
CG18369	Pen
aft	run
lin	snf
Dhc64C	sno
mbl	spn-A
Sur	tra
Pvr	Su(H)
BicD	pbl
ecd	abd-A
cort	Pka-C3
cta	brat
drk	Pak
Abd-B	opa
trn	pyd
CG8216	tok
car	Myo61F
nej	LIMK1
her	ix
CG6416	ry
LCBP1	CG2678
Btk29A	ey
Mitf	18w
CG12301	sns
LanB1	Antp
CtBP	MYPT-75D
emb	bnb
sls	MED11
pbl	Pde8
Spred	blow
CG17470	Tl
Hph	Optix
stumps	mam
MED4	tra2
bon	hpo
Oseg1	Syx1A
Mmp1	crc
Syb	ea
kkv	CG18369
sec23	dl
dib	sas
pelo	ry
chif	Pak
sll	Mtl
Crk	scyl
CG2678	Es2
Apc	Dif
msk	gbb
N	form3
Set2	LanB2
dlg1	bap
Idgf5	EcR
sty	dup
CG9104	E2f2
th	emb
bowl	Khc
qua	dj
MED24	Chc
mth	ImpE3
esc	Su(var)2-10
Arp66B	form3
lic	l(2)gd1
Mer	Dl
rdo	E(z)
mri	dah
Uba1	Ald
dib	jagn
Rpd3	sina
kay	CdsA
cic	chif
Atx2	CG1942
dsf	eg
Dcp-1	bcd
gro	bun
sbb	CdsA
ey	bcd
CG13850	oaf
lilli	eff
loco	jar
opa	dib
wrapper	Dredd
Su(var)2-10	Pcaf
vlc	dpn
Eip71CD	sav
mbl	sno
mbo	Pde8
Gtp-bp	prd
Atg6	CG32486
Dys	CG6372
fd59A	Mbs
loco	dpp
bs	rhea
crc	CG34379
pros	trn
inv	RhoGAPp190
dome	ssh
tra2	Pk61C
foxo	lmd
l(2)gl	cbx
noc	Rbp9
ash2	pot
pcm	kay
Crk	cic
Jra	MED24
kay	Vhl
ken	sls
mbl	sbb
ix	CG34417
Sur	CtBP
pav	th
lilli	hdc
bap	dup
dah	mri
loco	dup
Uba1	caps
jing	Ephrin
Rbp9	Mbs
Syx1A	ird5
Nf1	msi
ics	aft
Src64B	Borr
dsd	ry
mam	emb
Eip63F-1	CG16719
mam	wg
prd	Pvf1
Axn	E2f
140up	Cp1
Ank2	G-oalpha47A
cnk	ash1
scra	LIMK1
CG9445	cnk
CG32082	Nrx-IV
Rack1	scra
lic	MED4
thr	up
tral	CG9520
glu	Idgf4
her	nmo
cactin	Pvr
sprt	elav
phyl	Cp1
Sobp	LanA
sktl	thr
Psn	Sulf1
msn	CG2681
bcd	slam
disco	Atg6
fal	spen
Cka	Rack1
PhKgamma	dec-1
sdt	pelo
Idgf4	toe
snf	cin
enok	abd-A
sdt	CG13850
hkl	beta4GalNAcTA
spn-A	CycA
toy	Wnt5
drm	Dp
rad50	alph
CadN	kay
Mtl	Alh
Sulf1	Abd-B
stg	E2f2
CG4945	Crk
dmt	CycA
tub	Apc2
dos	ALiX
Tl	S6kII
pnt	Sema-1b
eIF-4a	G-ialpha65A
Akt1	dj
pnut	e
e	Vhl
LCBP1	Alk
sktl	Ald
Hph	pio
Pk61C	shot
B4	tra
pot	emp
Ald	sktl
tud	Mmp1
beta4GalNAcTA	Idgf2
Hr78	Rab5
CG34417	PebIII
Trl	sax
Ca-alpha1D	cathD
lic	tok
dib	Nrx-IV
G-ialpha65A	Rack1
pdm2	Pk61C
Eip63F-1	wee
knrl	fred
cnk	Cyt-c-d
klar	Lar
ics	Abl
Idgf2	brk
oaf	chic
wee	Mer
trc	ap
phyl	Mmp2
svr	Pk92B
fru	cas
Rab5	dj
ytr	dsf
Mlc1	Stat92E
Dlic2	toy
Pak	Alk
mus304	CG18369
shrb	Pop2
vlc	kis
Pop2	dsf
Tak1	Cks30A
ird5	Galpha73B
dl	ppan
ast	betaTub56D
Pop2	CG9104
lic	CG16719
CG3829	ap
CG2681	knrl
fl(2)d	CG9769
tld	bcd
sll	pelo
CG3987	puc
Mmp2	tra2
bs	klar
gkt	mbt
Apc2	knrl
qm	Rack1
aft	N
ry	dpp
eIF-4E	par-1
blow	E2f2
dl	Rca1
rad50	mbo
sas	cas
Dcp-1	CG16719
Dscam	Msp-300
t	rib
dom	Dat
svr	dsd
scyl	cic
fog	G-ialpha65A
glec	sar1
kuk	RhoL
CG17470	Dys
Dlic2	esg
Dp	hyx
bhr	lwr
mbt	lola
neur	tld
dpn	B4
wrapper	zfh1
sktl	hpo
Mbs	morgue
jumu	thr
Sin3A	RpL30
Aph-4	poe
18w	Arc42
shg	l(1)G0289
emb	Arc42
nej	cta
cta	CG16719
Galpha73B	bs
Ddx1	Msp-300
sle	Ddx1
grp	trc
t	Alh
boss	blow
Akap200	sls
Alk	spin
Idgf4	pnt
MYPT-75D	PebIII
CG4500	oaf
dpld	neur
Pvr	d4
prod	cbt
Idgf2	Pgant35A
twf	cbt
Arc42	fred
Ark	Lcp65Ag1
Ef1gamma	CG4500
Abl	th
CG8216	sli
gl	stil
Idgf4	phyl
sn	Appl
v	sec13
lmd	sqd
Rack1	l(2)gl
ast	Scgdelta
pnt	pros
CG32486	klar
pnt	jagn
dpn	ry
CG3075	dnc
18w	Ald
sec23	mbl
e	eIF-4E
CdsA	gl
dome	par-6
CG8149	Traf6
lva	cnk
dos	cort
LIMK1	sty
beta4GalNAcTA	bun
sno	esc
Rho1	CG8247
Hr46	cos
prd	Dap160
RhoGAP68F	jar
Idgf4	Caf1
Oseg1	Fmr1
Dscam	rux
eIF-4a	chico
ey	cic
Ef1gamma	tral
sdt	Src64B
Pka-C3	rdx
CG17739	dom
lva	CG3987
sina	ben
sgl	Snap
trio	beta4GalNAcTA
Vps28	Sulf1
fl(2)d	CG6416
Stat92E	E(z)
CycE	Dp
Cp1	beta4GalNAcTA
dock	G-ialpha65A
Ice	CG13850
Abi	Aph-4
betaTub56D	alien
Chi	caps
Ephrin	NetB
Dp	drm
tou	hyd
Su(z)12	E2f2
RhoL	Wnt5
dome	Hs2st
E(z)	Idgf4
Eip71CD	bs
kuk	CycB
CG2678	fs(1)K10
cic	inv
Abl	elav
bun	trio
Cks30A	ry
shot	wupA
cathD	Galpha73B
klar	enok
Patj	dpp
bt	Psn
lilli	foxo
lva	sec13
mfas	tin
RhoL	Dat
Iswi	CycB
MED11	car
tll	CG16719
emc	eIF-4a
d	sns
Ice	Tak1
Pi3K92E	MED11
chn	brk
Scgdelta	ast
l(2)gd1	Ptpmeg
Dcp-1	NetB
Ddx1	Idgf5
fd59A	CG10641
Ef1gamma	Mer
S6kII	CG8216
da	Caf1
scyl	flw
pros	jar
MED24	twi
dah	mbl
uzip	peb
Pvr	lva
wee	osa
Pde8	pbl
pcm	MED24
BicD	SelD
Rpd3	dpld
Galpha73B	CG1942
amx	Rbp9
dock	Pk92B
E2f2	trio
vlc	Optix
brk	bnb
RhoGAPp190	Khc
bigmax	exu
Dlic2	Pak
numb	Dif
foxo	sktl
tud	gl
nmo	Su(z)12
Dat	dl
NetB	bib
tud	sls
Nrt	qm
Lcp65Ag1	bigmax
lva	Gtp-bp
peb	qua
klar	svr
e	N
sbb	CG34417
PebIII	vap
sn	N
Mbs	Sema-2a
msk	CycB
p53	tsh
Prm	vlc
ben	CG8216
stil	lin
form3	Sb
dlg1	MED24
Ef1gamma	sw
sty	enok
CG3829	sax
Rbp9	tra
stg	Rbp9
CG32486	dib
mbl	E(z)
run	pros
Sobp	Lis-1
dl	Pi3K92E
phyl	how
trc	18w
emb	msn
Rpd3	car
opa	chif
Taf4	drm
dl	rdo
dpn	Patj
prod	brat
MED24	fred
jumu	Caf1
Sb	l(2)gl
Cka	cathD
Sb	Rho1
Ice	chif
tin	sina
ea	rux
tra2	kay
msk	pn
Mbs	dsd
Hmgs	Ank2
Antp	LanB1
Pde8	stumps
zfh2	chrw
foxo	dj
Ddx1	tin
prod	CG34417
sls	CG1942
e	Mmp1
chic	Nrx-IV
lola	Chc
robo	wal
CG9509	E2f2
chn	CG9445
rhea	Cip4
Traf6	Arp66B
svr	Btk29A
Ptpmeg	kuz
Khc	l(2)efl
dock	wal
pnut	frc
CycA	Dl
betaTub56D	da
dnc	eff
toy	Cip4
l(2)gd1	dj
Cyp1	mus304
dpld	E(z)
Ddx1	sina
CG3987	Sulf1
ofs	dec-1
abd-A	cbx
zfh2	bnl
peb	Uba1
baz	Cct1
bs	emc
dib	SelD
MED24	Pgant35A
dnc	MED24
Idgf4	tou
tral	ImpE3
ninaE	Tm1
sli	Aph-4
Tm1	Pka-C3
LanA	Pink1
brat	wls
eg	apt
Orct	tra2
ftz-f1	Sema-1b
up	esc
Mer	asf1
da	CG16719
inv	CG3075
ftz-f1	Crk
grp	Dscam
v	loco
Oseg1	Cp1
Wnt5	cnc
sty	Rab7
msn	18w
bcd	Sobp
Mlc1	Tab2
Mer	ry
glu	alien
tral	sar1
Tl	jing
Sur	dpld
Sur	tin
ftz-f1	Nf1
stg	brat
CG9445	Axn
Ggamma1	cnc
pn	kkv
da	bon
jar	18w
xmas-2	frc
ninaE	abd-A
chn	dos
CG12301	Pvr
Syx1A	l(2)gl
Sulf1	CG33205
bowl	spir
Abl	pros
sty	Abd-B
Dad	slam
p53	raw
dei	stg
par-1	ey
toy	Tl
Lar	Idgf4
uzip	RhoGAPp190
Nrt	sw
siz	Pk61C
sls	tin
dei	vlc
dos	sls
Cyp1	chrw
mth	Fmr1
G-salpha60A	chif
E(bx)	Lac
Krn	cp309
shot	emc
th	G-oalpha47A
asf1	esc
flw	zfh2
dpn	Mtl
run	caup
thr	CycA
spin	bib
dos	l(2)efl
Iswi	CG9445
Idgf4	Eip74EF
ninaE	cbx
cbt	dlg1
G-ialpha65A	dock
CG17470	sar1
ex	RhoGAP68F
Dys	sbb
Su(H)	sec23
cp309	Es2
mbt	qkr58E-3
18w	msn
Pvf1	Dif
flfl	EcR
eve	CG16719
LIMK1	BicD
drk	LanA
sno	Su(var)2-10
sn	Btk29A
dnc	tou
Msp-300	cher
Hr78	morgue
Yp1	CkIIalpha
Khc	RhoGAPp190
xl6	dpld
MED24	Crk
CG33205	Abi
Aph-4	tkv
CG3987	Mlc1
Nrx-IV	eg
emb	svr
Alh	Mhc
dpld	Sur
Nrt	pyd
cher	bnl
Mhc	crol
Sur	brat
pdm2	nej
tkv	caup
ftz-f1	qua
cort	mri
bt	fred
ImpE3	Mmp1
dmt	Mer
cnc	e
wls	ena
Syb	scyl
fs(1)K10	bcd
Pde8	Snap
Mmp1	peb
dsf	MED4
Eip74EF	disco
CG17221	CG6372
Mlc1	ssh
cactin	Dcp-1
PebIII	meso18E
mri	Snap
RhoGAPp190	pnr
cort	rdo
tin	e
sno	pbl
Hs2st	Galpha73B
asf1	tld
Nrt	CG9104
CtBP	car
fal	Alk
dsf	Dhc64C
Pka-C3	Rack1
CycA	esc
tou	mth
th	Rab5
pros	Abl
Syb	Pde8
FKBP59	rg
ct	sli
Abl	l(2)efl
Alh	e
abd-A	sty
Src42A	CG3075
frc	lilli
ine	rux
l(2)37Cc	ImpE3
run	eg
Sobp	Eip63F-1
Nrx-IV	tra
sktl	Idgf5
Mmp1	sgg
shn	bib
Psn	CG9445
Pkn	Akap200
Msp-300	jumu
tok	asf1
eIF-4E	Uba1
LCBP1	sbb
Cyp1	Sulf1
Myo31DF	bhr
sle	stil
tow	Apc
sar1	l(2)37Cc
Dys	lilli
Galpha73B	Rho1
Sxl	siz
peb	tow
hep	raw
CG9445	Mlc1
ppan	Galpha73B
kuk	Rpd3
Eip63E	Jafrac2
gl	tral
mbt	dei
hkl	PebIII
dj	Rab5
kuk	Su(var)2-10
dos	grp
toe	Hmgs
Alk	fs(1)K10
Sin3A	stumps
LanA	asf1
d	rib
Jafrac2	tutl
ird5	PhKgamma
siz	lmd
enok	Mef2
robo	RhoGAPp190
neur	mfas
cort	ash2
Idgf5	Hs6st
Su(var)2-10	Dp
dpld	Abd-B
knrl	sdt
bigmax	dec-1
Ark	Lim1
Cp1	caps
Fmr1	sw
Cka	Dscam
E2f2	E(bx)
E(z)	Stat92E
Apc2	fal
Apc2	rg
wrapper	l(2)efl
scrib	cathD
eIF-4a	CG32082
poe	Uba1
wupA	raw
rib	Mitf
Sry-delta	brat
bigmax	CG1942
par-6	Idgf2
mth	CSN4
CG16719	CG34417
bhr	par-6
wupA	shrb
EcR	dos
chn	Aph-4
Apc	Ca-alpha1D
mri	sbb
l(2)efl	car
dib	baz
sgl	Cka
E2f2	CG9104
Src64B	BicD
pros	chn
mbl	Galpha73B
dock	Rack1
emb	bl
BicD	lilli
rad50	ksr
hkb	Alk
Lim1	Tak1
CadN	CdsA
CSN4	LanA
CG17221	18w
jing	Abd-B
btl	chif
Sur	dom
cnk	Su(H)
lilli	CG1942
cact	mask
RhoGAPp190	Src42A
glu	CycA
jumu	Myo61F
cher	Syx1A
Vhl	Hem
Caf1	flfl
ttk	CSN4
chic	wg
shg	Appl
Snap	Rheb
osa	pot
LIMK1	scra
lic	mus304
prd	CG2681
Rho1	Ef1gamma
fd59A	Pgant35A
Pka-C3	Pink1
EcR	drm
Pcaf	CycB
ics	fd59A
ine	Mhc
tud	tin
Alk	hkb
Ggamma1	PhKgamma
CG3075	brk
CG9445	grp
MED11	Sur
svr	srp
Mhc	grp
Snap	CadN
Pde8	hyd
poe	ird5
qua	G-salpha60A
ry	zfh1
Scgdelta	chrw
Myo31DF	amx
Myo61F	brat
Rab7	Mmp2
CdsA	Snap
Ptpmeg	Msp-300
spir	Rack1
rux	scra
Mef2	btl
chico	sgl
stumps	wg
Patj	fred
alpha-Spec	stumps
emb	mfas
N	dock
Dys	gkt
chif	Abd-B
jumu	up
rdo	Myo31DF
p53	lic
Myo61F	jar
lic	CG17739
dl	PebIII
drl	dpp
pbl	CG9445
eff	alph
tou	elav
pot	tum
dnc	Fas3
Axn	Dat
Borr	rdo
RpL30	Cp1
Pvr	twi
Borr	CG16719
Eip63F-1	dmt
Ald	ALiX
Dhc64C	Pvr
CycB	gbb
wee	cnk
Sin3A	CSN4
cactin	CG9445
mbl	CG9104
crol	Patj
Scgdelta	Pak
Hph	xmas-2
Pde8	tum
Cks30A	tkv
Optix	qua
Glycogenin	Lim1
ast	cher
Sobp	Syb
twi	Rack1
blow	sno
ofs	CG17470
ALiX	Cks30A
asf1	pav
cher	Oseg1
Gtp-bp	Hem
CG13850	CG12896
d	chic
Sb	mth
EcR	ct
Hph	Tina-1
tutl	Jafrac2
hyd	sdt
sdt	Alk
cathD	Appl
aft	CG12301
Pi3K92E	Arc-p34
l(3)mbt	msk
spin	dj
Pde8	sll
chrw	Sin3A
Optix	Taf4
uzip	Snap
Snap	Pde8
hyd	kay
Aph-4	robo
aft	CG34379
Optix	Axn
fru	dib
pot	pbl
run	mam
CycB	Sur
Cks30A	Hs6st
l(3)mbt	l(2)efl
qua	fred
car	tld
rdx	tud
Su(H)	mbo
asf1	sll
bib	Apc2
l(2)gd1	CG33205
morgue	140up
alien	cbt
hyd	ird5
apt	zfh1
kkv	mri
bnb	alpha-Spec
amx	ppan
kuk	l(3)mbt
alpha-Spec	Syb
brat	CG9445
bon	Dl
snf	nmo
stil	RpL30
mbo	pot
sbb	ex
pdm2	CG9445
bnl	shrb
Ald	ine
l(2)gl	fog
ird5	CG32082
Taf4	qua
Eip63F-1	tok
aft	chinmo
Snap	Ank2
Appl	p53
Sobp	pot
Nrx-IV	cg
dib	cp309
Optix	zfh1
cactin	wee
Atx2	caps
Pi3K92E	mbl
bowl	sec13
CG6416	Sry-delta
wg	emb
Crk	cnc
Pde8	chinmo
W	Dredd
Alk	Eip71CD
FKBP59	stil
LanB1	Hmgs
pyd	dlg1
zfh1	apt
Hr78	sced
dsf	pros
CG9520	sty
l(2)37Cc	Hem
Gtp-bp	Cip4
t	E2f
Idgf5	Khc
ast	Sur
LCBP1	Yp1
btl	morgue
msn	pdm2
knrl	Fas3
Pen	mbl
opa	fs(1)M3
ct	wls
Hmgs	cnc
CG13850	twi
ken	Ank2
l(2)37Cc	ALiX
how	tou
lmd	gl
CycB	CtBP
cos	eff
run	cg
emp	CG9520
CycB	mfas
qm	Nrt
Hs2st	sle
sbb	l(2)gl
E(bx)	hkb
CtBP	Dat
e	Crk
tld	dom
Hs2st	Psn
stil	aft
CG9509	ix
Dap160	Apc
Dok	eff
car	sina
Galpha73B	Dhc64C
CG3987	wal
CycA	CycE
pros	CG3075
msi	toy
CG9104	Arc-p34
sll	Arc-p34
Antp	Dcp-1
svr	qm
inv	Dhc64C
v	dec-1
cas	FKBP59
knrl	stil
dock	pyd
Arc-p34	pelo
Cka	msn
CG9520	emp
brm	sax
d	wg
CG13850	140up
Sin3A	ey
fred	Nf1
spen	mbt
dup	Fmr1
Pka-C3	CycB
Myo31DF	sqd
enok	LIMK1
dl	prod
CG34379	Dad
tum	mbo
mbo	rad50
dup	mask
wee	Optix
osa	tok
Snap	pnut
dj	Ptpmeg
morgue	chp
Yp1	Pop2
pot	CycA
Glycogenin	Dok
Aph-4	RhoGAP68F
Mer	CycA
Eip63E	ninaE
CG12896	dco
phyl	stil
ken	Chc
MYPT-75D	mfas
dsf	ytr
Ca-alpha1D	Dscam
alien	Tm1
Rpd3	Sur
CG9104	Pen
Mmp1	fw
Uba1	kkv
Ark	Sulf1
Vhl	sls
emp	esg
CG1942	CG17221
cactin	tok
qm	Hr78
cathD	crol
Jra	bl
foxo	Atpalpha
lola	LCBP1
Mbs	chif
140up	ird5
msi	fog
poe	e
xmas-2	Rab5
sec13	bowl
Mhc	Khc
Idgf2	CG1244
tamo	CG34379
Arc42	lva
Dscam	grp
Abl	Optix
puc	Hs6st
bnb	pnt
up	Msp-300
Pak	G-oalpha47A
Mlc1	vap
CG18369	sbb
tra	Lcp65Ag1
Alk	BicD
Alk	ix
slam	CG34417
Borr	Mer
alien	CG16719
Dl	eff
sas	lilli
qkr58E-3	stumps
shn	Syx1A
btl	Hr78
Pop2	Eip71CD
sno	p53
Rheb	fred
btl	run
bigmax	lilli
Dat	tok
CG33205	Sulf1
Fmr1	bap
sktl	grp
Idgf4	dmt
Idgf5	Jra
Aph-4	drk
wee	sec23
msi	btl
Pen	sle
Mer	alien
Fmr1	lilli
Eip74EF	tra2
Arc42	Appl
PebIII	blow
dj	bt
FKBP59	sktl
Dat	RhoL
stumps	emb
sec23	Hmgs
Su(H)	eff
tud	CkIIalpha
twi	CG13850
jumu	Msp-300
Dat	Axn
CG9509	Rbp9
puc	ine
Eip63F-1	CycE
esc	hpo
cin	scrib
toe	ken
wls	bhr
Dscam	Mer
cnc	santa-maria
Dat	MYPT-75D
RhoGAP68F	MED24
Mkp3	how
CG34417	alph
mbt	mask
Dp	Dif
Sulf1	knrl
run	Nrx-IV
Optix	tkv
Dat	l(3)mbt
prd	dlg1
ct	dpn
bt	cta
bigmax	Pen
twf	CG16719
spin	Alk
Tm1	Sry-delta
cnk	Hmgs
Idgf1	Eip71CD
Arc42	ALiX
cbt	prod
alien	Idgf4
nej	d4
tin	fs(2)ltoPP43
Khc	capu
cnc	eIF-4a
dlg1	Rack1
drm	Taf4
Src64B	sdt
Eip71CD	RhoGAP68F
up	Mhc
