gene1	gene2
CycA	dmt
Rack1	ken
dlg1	Nrt
par-6	kuz
lilli	Pka-C3
kuz	fl(2)d
E2f2	dmt
ry	Taf4
Oseg1	chic
abd-A	Ef1gamma
Vhl	Gtp-bp
betaTub56D	chinmo
cin	Rab7
jagn	l(2)efl
Cp1	Crk
foxo	Fas3
Bap60	bhr
msk	tutl
Hs2st	bun
cactin	pbl
btl	140up
Nrx-IV	dib
rux	NetB
CG4945	l(2)efl
mfas	Apc
Src42A	G-ialpha65A
G-oalpha47A	LanB2
ast	eIF-4a
glu	xmas-2
Apc2	emc
Arc-p34	LanA
btl	stumps
Nrx-IV	Eip71CD
Es2	cta
eIF-4a	NetB
slam	shrb
cas	toe
cic	shn
Akt1	Pkn
Pcaf	Rpd3
bib	l(2)efl
chinmo	Hs2st
chn	scyl
meso18E	Axn
mfas	sina
sls	snf
Nrt	robo
sktl	sgl
Eip74EF	MED11
Idgf1	chp
Dif	Cks30A
Nrx-IV	prd
BicD	esc
CG3987	CG8247
chico	tamo
spen	Pi3K92E
eg	Optix
Eip63F-1	ftz-f1
sle	exu
rdo	betaTub56D
Pi3K92E	flfl
Mlc1	Myo61F
ecd	eIF-4E
Rca1	Taf4
Fmr1	Fas3
CycB	rdo
Moe	MED24
frc	apt
yrt	stg
sas	Pi3K92E
blow	Hem
drm	Dif
beta4GalNAcTA	Ephrin
cathD	ImpE3
Bap60	CG6416
ben	pdm2
ImpE3	Idgf2
Wnt5	Tina-1
Mlc1	Rbp9
Rheb	CadN
Lar	Idgf1
cic	kay
Mkp3	phyl
crc	Dap160
BicD	Rca1
CG34417	ix
Snap	Cyt-c-d
tok	dpld
Rab7	th
dec-1	ics
Hph	Sur
Stat92E	Dl
scyl	elav
CG4500	Rack1
pbl	Cyt-c-d
pav	Sobp
Mmp1	140up
blow	CG1942
Tab2	G-salpha60A
mus304	Sobp
eg	mbt
BicD	dec-1
vap	RhoGAPp190
fax	dlg1
Glycogenin	Psn
sina	toy
Lis-1	CG9104
Ddx1	fs(2)ltoPP43
CycA	LanA
cact	svr
Caf1	da
Atg6	Mmp2
baz	siz
apt	mbl
asf1	jumu
sktl	esc
FKBP59	l(2)gl
alien	esc
ofs	cnc
Ddx1	l(2)efl
dpld	mfas
PebIII	prod
dei	Hr46
ninaE	Hem
tutl	toy
pdm2	Sur
baz	ex
Not1	E(bx)
Lar	MED11
raw	inaC
Set2	Hr78
flw	CG3829
kay	lva
siz	wg
ppan	Sema-2a
RhoGAP68F	lilli
ash1	Idgf1
Cp1	140up
Chc	Cct1
ken	mfas
Myo31DF	chp
dj	foxo
tkv	brk
Jra	Sry-delta
E(z)	sktl
fred	Rheb
ey	chrw
l(1)G0289	mth
twi	Sin3A
bon	RhoGAP68F
CG3075	dos
xl6	car
kay	hyd
sbb	Mbs
pio	xl6
zfh1	glec
pdm2	msn
rdo	pn
run	lic
Rack1	poe
dec-1	srp
Fas3	Optix
lic	cin
ImpE3	betaTub56D
l(1)G0289	trc
shg	msn
MYPT-75D	Tm1
pot	Su(var)2-10
hpo	betaTub56D
how	sns
LanA	ey
Apc2	dj
CG12301	PebIII
disco	stil
zfh2	Rab7
Rpd3	l(3)mbt
Mmp2	uzip
E2f	Aph-4
CycB	tutl
peb	Arc42
numb	ytr
Sulf1	CG3987
Atg5	dj
Rpd3	Ddx1
dec-1	Cp1
Atg6	gro
jing	Dok
fs(1)M3	CkIIalpha
Wnt5	pav
CtBP	l(3)mbt
Pka-C3	CG34450
Orct	pio
opa	bnb
ytr	pio
aft	Tab2
CG34450	scra
mfas	car
Pkn	robo
jar	glec
Borr	Idgf4
sbb	G-ialpha65A
CG9509	her
pnt	sax
alph	sec23
dmt	cin
Bap60	flfl
mfas	dpld
MYPT-75D	CG34379
Sulf1	up
Tm1	slam
dl	cact
Idgf2	rhea
Pak	Dlic2
CG17221	Dap160
Dl	apt
sn	emb
numb	CG1244
fax	CG2681
Idgf1	dsx
Idgf5	Ddx1
Lim1	14-3-3zeta
Cks30A	ttk
nmo	hkl
pros	Hs6st
mri	mbl
Alh	lin
wg	tup
dup	Tina-1
cathD	Orct
Mitf	eg
CG4500	bl
CG6416	dpn
Mtl	CG9509
Sh	chic
Akap200	qkr58E-3
CG12301	Arc-p34
gro	how
sina	dpld
Mhc	up
Hr46	sec23
up	spn-A
glu	thr
Bap60	ix
CG3075	svr
Tak1	sno
emp	tin
l(2)gl	RhoGAP68F
CG4945	jumu
Jra	fred
CG17221	Fmr1
Dcp-1	ey
scyl	chn
Ephrin	emc
sbb	LCBP1
sty	elav
ix	Idgf5
RpL30	ea
xmas-2	da
meso18E	stg
Fmr1	Prm
asf1	CycA
Pvf1	ecd
emc	msi
Arc42	cbx
gro	dnc
Sur	Pk61C
hpo	CycA
Dys	eg
hkb	Su(z)12
cp309	Antp
Lis-1	pdm2
fs(2)ltoPP43	Dat
blow	CG2678
LIMK1	nej
Lcp65Ag1	Sry-delta
Wnt5	raw
Arc-p34	pav
Ephrin	lva
hkl	E2f2
mask	cact
CG16719	tok
CtBP	MED11
Rab7	cathD
qua	Mtl
Cp1	dsf
crol	dj
Ald	mib1
yrt	bt
kuk	MYPT-75D
Myo61F	dos
ap	hyd
rux	RhoGAP68F
dj	Fmr1
Cip4	Nf1
dnc	CG9520
jar	run
rad50	stg
Mkp3	CSN4
trn	ct
EcR	Myo61F
Rack1	CG17221
Tm1	eve
Optix	fru
Atg5	14-3-3zeta
pbl	sno
Wnt5	drk
N	sn
CG2681	vap
eve	CG13850
Pop2	Hem
mri	Dys
Optix	CG3075
CG2678	LCBP1
tra	ry
alph	emp
cathD	Atg5
inv	Rab7
Cyt-c-d	Rack1
Alk	pelo
Mmp1	CG34379
spir	ex
ben	dlg1
Appl	Ice
phyl	Mkp3
fs(2)ltoPP43	xl6
CG16719	cactin
lic	rdo
CG17221	Mtl
tin	Pcaf
Pcaf	tin
brk	dib
dl	EcR
CycA	hpo
Dys	Khc
Abi	Hs6st
ast	Idgf2
jumu	l(2)gl
dos	dei
l(2)gl	knrl
Ef1gamma	glu
Sema-2a	ninaE
Mhc	Prm
rdx	Pka-C3
eIF-4a	cnc
Myo61F	scrib
RpL30	scra
Atg5	ALiX
Mitf	Ark
alph	tum
tup	Rho1
dally	CadN
fs(1)K10	drm
hpo	thr
CG9445	ct
hpo	sktl
Psn	Appl
kuk	l(2)efl
pot	CG2678
numb	dco
LanB2	mbt
scrib	Ef1gamma
tll	MED11
mbt	NAT1
Tl	Mmp1
bhr	Bap60
FKBP59	CG32486
Iswi	sina
Mer	crc
W	nej
Aph-4	ct
ecd	Mitf
trn	Idgf5
Dys	pn
Rack1	lola
pros	Myo61F
CG12301	flfl
Sobp	B4
dco	jar
bib	PhKgamma
Krn	msi
sll	Sry-delta
CycE	betaTub56D
ytr	SelD
mbt	eg
E(bx)	Not1
Scgdelta	Arc42
nmo	hkb
bib	Glycogenin
Moe	eg
spen	dco
sax	CG3829
t	Traf6
Ald	Msp-300
CG10641	sbb
Idgf5	N
MED4	140up
Idgf4	fl(2)d
Pvf1	Sh
dome	Dredd
gro	G-ialpha65A
rhea	bs
sgg	LanA
bt	Glycogenin
Hmgs	inv
form3	pcm
Caf1	bon
bnl	disco
CdsA	Apc
cin	Orct
dally	bs
CG3987	up
esc	spn-A
spn-A	glu
CG32486	Atg6
drk	SelG
Ark	vap
Tm1	boss
Lar	klar
drm	pcm
dlg1	pdm2
dpn	Sry-delta
cnc	Ank2
bnl	elav
prod	Lcp65Ag1
tud	msk
dec-1	LIMK1
caps	Chi
kay	sgl
zfh2	W
Tm1	mbo
MED4	ken
G-salpha60A	fal
grp	Msp-300
Src42A	scra
rad50	brat
brk	emb
cathD	kuz
Sur	E(bx)
PebIII	cactin
sina	tin
Hr78	Mbs
CdsA	tow
par-6	dome
CdsA	beta4GalNAcTA
ninaE	Akap200
Tina-1	bap
CG12301	fs(1)K10
pdm2	Es2
Src42A	Hs6st
ALiX	scra
hyx	pcm
ey	Sin3A
Dcp-1	drk
fl(2)d	l(2)efl
Sry-delta	cbt
bhr	foxo
ey	par-1
stil	G-salpha60A
lmd	spn-A
cos	Not1
cnk	cactin
Mlc1	Lim1
emb	loco
snf	sls
zfh1	l(2)efl
loco	brm
elav	enok
MED24	bon
Nrx-IV	d
hyd	trc
sn	Mhc
CycB	neur
drk	Atg5
eg	Moe
Cip4	Gtp-bp
poe	Eip71CD
dj	BicD
Sh	qua
CG4945	Myo61F
stg	pelo
xl6	MED11
jing	sll
Pgant35A	Appl
chif	flw
Src42A	Dys
peb	spir
CG4500	lmd
SelG	Sin3A
l(2)efl	CSN4
Btk29A	trn
FKBP59	fru
grp	140up
flw	chif
Alk	Pak
cact	opa
fru	pnt
scrib	cin
Pop2	trio
chp	Myo31DF
ap	crc
btl	Dlic2
Akt1	Abi
Cks30A	Dredd
grp	Mhc
Syb	eIF-4a
par-6	Ddx1
mbt	G-ialpha65A
Rab7	scyl
tld	Rpd3
dnc	tkv
Apc	Mitf
Oseg1	d
pnt	cp309
CG2678	Lis-1
MED11	dpld
Taf4	Mhc
tsh	boss
Sema-2a	Spred
G-oalpha47A	lilli
cnk	Hr46
ea	e
msn	dj
Ddx1	tld
CG4500	Pka-C3
tutl	fs(1)M3
cnk	dsx
da	spn-A
Sb	Eip71CD
Arc-p34	ct
disco	Sxl
ecd	svr
poe	fru
CG10641	trn
chico	Ca-alpha1D
knrl	hdc
qm	Aph-4
cher	cp309
osa	Caf1
twf	nej
emp	stil
stil	exu
Ddx1	inv
CG17221	ap
ine	twf
raw	Rab7
Sh	CG1942
Fmr1	fred
cactin	PebIII
Tina-1	toy
chico	kuz
Src42A	fax
Atx2	CG17470
dom	Sur
mbl	kkv
eIF-4a	G-oalpha47A
shg	brm
tum	Su(var)2-10
Mmp2	Sh
Pi3K92E	sas
dl	dpld
cher	sgg
qm	Rbp9
dl	spn-A
Rho1	ird5
emp	rad50
mib1	Pk92B
aft	Chi
E(bx)	jumu
Eip63F-1	Myo61F
loco	mth
msn	form3
ben	stumps
Abd-B	neur
140up	rg
rhea	Nrx-IV
emp	Cyt-c-d
shot	Nf1
crol	eve
Lim1	enok
CycE	thr
CG17739	Tm1
CG17221	CG17470
sas	shot
tok	Borr
klar	run
wee	Hph
p53	Jafrac2
Idgf5	CG33205
ofs	Vps28
shg	loco
dsx	eg
Jra	tub
Ark	Su(z)12
CG2681	Fmr1
dos	LIMK1
CG6372	Dap160
Abd-B	mmy
Atx2	Oseg1
LCBP1	B4
Cyt-c-d	Dys
ben	emb
pbl	Su(var)2-10
dj	vap
sar1	CSN4
sdt	ytr
Psn	CG33205
svr	ecd
Cks30A	mmy
cas	dnc
lmd	mbl
Patj	bowl
amx	Nrx-IV
kis	puc
Nrx-IV	Trl
pros	Optix
da	Idgf4
bigmax	Sb
Hem	Gtp-bp
Eip71CD	msi
disco	th
CG1244	numb
grp	CG9445
par-6	l(2)gd1
Apc2	Cka
Atpalpha	baz
sav	Atg5
kay	Snap
l(3)mbt	gbb
tok	da
pnr	svr
Cks30A	sw
dup	mbt
FKBP59	Pk61C
msi	shot
drm	RhoL
PebIII	nmo
numb	cta
grp	14-3-3zeta
dl	apt
Cct1	Pop2
Trl	Sema-1b
Mmp1	cin
sns	Ef1gamma
Hs2st	rux
numb	da
Orct	Dat
Not1	alph
Ank2	Mmp1
uzip	sbb
boss	ash1
sav	blow
msn	shg
dl	Dif
Apc	chinmo
emb	pnr
ksr	cathD
tld	CtBP
spn-A	asf1
dec-1	scra
Hs6st	pros
Mhc	gkt
bib	Ephrin
sced	Rab5
hyx	CG18369
tou	CSN4
Moe	Hr46
lic	sina
Mitf	Ank2
Abd-B	tll
chic	gro
bs	kuz
Dcp-1	MYPT-75D
Caf1	sktl
Hr46	Hph
spen	Sema-2a
eff	fax
eff	sec23
bowl	sav
Su(z)12	dj
CadN	aft
Mer	cin
how	Sxl
dnc	gro
Oseg1	Pk92B
hyd	Dok
dco	dpp
Mkp3	Wnt5
sar1	spir
CG33205	18w
fred	Chc
E2f	Nrx-IV
Pi3K92E	CG1244
Optix	Trl
CG8216	chif
ey	Khc
Antp	PebIII
RpL30	caps
dec-1	bigmax
BicD	sdt
Dl	Caf1
dock	e
CycB	CkIIalpha
Sema-2a	lva
Sin3A	chrw
tub	Cyp1
d4	Myo31DF
Chc	form3
CG34379	sprt
spen	ben
NAT1	Rack1
lmd	siz
dsf	da
bap	ofs
l(2)37Cc	Tina-1
bnb	glec
l(2)gl	Sb
CG13850	sar1
SelG	bcd
cort	msk
Uba1	peb
dom	lmd
glec	MED24
Alh	CG8149
alpha-Spec	caup
CG12301	drm
CG17739	Sema-2a
Sry-delta	Jra
Yp1	pn
wee	Su(H)
Set2	esg
pcm	ct
caup	qkr58E-3
mbl	Pi3K92E
ena	bhr
alien	E(z)
loco	18w
Idgf4	Sobp
CG9509	PebIII
Mmp1	e
pdm2	CG33205
E2f2	CG2678
fal	sprt
Idgf5	CG9509
Cyp1	Nrt
aft	trc
glec	fd59A
Sxl	gl
E2f2	hkl
Eip63F-1	CG9509
cort	fs(1)M3
CG2678	bcd
fs(1)K10	E2f2
kkv	CG4500
peb	esg
hyd	Hr78
Idgf4	wal
MED11	mmy
EcR	Taf4
FKBP59	CG32082
Idgf2	drm
Trl	pnt
CG34417	CG12301
ey	bt
emb	qm
Rpd3	Su(var)2-10
twf	Tm1
Su(var)2-10	MYPT-75D
Ggamma1	14-3-3zeta
spin	foxo
Pkn	qm
l(2)gd1	bigmax
osa	emp
thr	glu
Tak1	Lis-1
Krn	Ice
Rbp9	Nf1
Orct	osa
CG34450	CG17470
Dap160	sn
knrl	spen
slam	Nf1
prod	dpn
Pi3K92E	Dp
foxo	rg
dome	Krn
G-oalpha47A	sec13
chic	Nf1
E2f2	LanA
Set2	pot
Dif	G-salpha60A
Arc42	Rho1
d	Nrx-IV
alien	alien
bap	ey
CG9520	sns
CG8216	ex
Rack1	Khc
Ephrin	Tak1
sno	mbt
trc	Idgf5
bun	Hs2st
amx	ash2
lola	alpha-Spec
Syx1A	Ark
zfh1	brk
sav	Idgf1
l(2)gl	jumu
ry	par-1
dlg1	tra2
esg	pav
jumu	Ddx1
run	Pk61C
Dap160	run
LIMK1	dos
Lis-1	bcd
sec13	e
da	rdo
drl	Alh
Hr78	sls
CG34417	mmy
trc	Nrt
SelD	fl(2)d
p53	Arc42
dnc	chic
trc	Sin3A
l(2)gd1	Mkp3
14-3-3zeta	uzip
hep	p53
Pkn	sax
tamo	d
Axn	e
Dhc64C	Mitf
lva	RhoL
pnt	Trl
tral	Ef1gamma
bigmax	Pvf1
CG2681	prd
cbt	d4
Hs2st	bigmax
RhoGAP68F	Sulf1
fred	pcm
Appl	Hr78
dj	CG32082
Mer	N
Ank2	Hem
Idgf2	drl
lin	sec13
dlg1	cbt
Prm	Msp-300
Psn	betaTub56D
CG34417	cbt
Ef1gamma	Arc42
raw	ninaE
Jafrac2	ninaE
CG2678	Arc-p34
nej	alien
mth	sn
cta	meso18E
chic	oaf
pio	xmas-2
CG12896	Sh
klar	oaf
dpld	car
Antp	sas
RhoGAPp190	Tab2
shrb	phyl
CG2678	cnk
rad50	Sur
tld	CycB
mib1	l(2)efl
esg	p53
chp	blow
tutl	rdx
eve	tub
gkt	Mlc1
E2f	Pop2
Mitf	rux
Dl	jumu
pyd	Trl
Hr46	pot
Aph-4	Cct1
Abd-B	CG9445
Sin3A	Nrx-IV
msk	sli
dib	dsx
wee	CG9445
twi	nej
shrb	Idgf4
dome	Apc
NetB	Jra
peb	CG4500
puc	yrt
asf1	E(z)
Pen	Lim1
Idgf2	Lcp65Ag1
gl	Apc
E2f2	blow
Sh	CG12896
how	e
Dl	glu
Hem	ken
CG17221	Sb
Msp-300	gkt
lin	aft
Idgf2	S6kII
Vhl	mfas
Dad	Sobp
hep	ics
Mmp1	Dys
v	tamo
spen	mmy
CG2678	pot
Dok	Syb
pelo	dsd
qua	tutl
Ank2	Mitf
Tm1	Antp
Ald	Uba1
robo	run
gl	wupA
dom	Abd-B
sgl	Khc
Ca-alpha1D	Glycogenin
CG2681	Fas3
Dhc64C	Eip71CD
frc	Nf1
CG34379	wg
bon	ics
toe	Hem
Dscam	sina
elav	MED24
mask	Fmr1
lva	gro
Chc	Pka-C3
v	bt
Borr	sno
kuk	CtBP
Sulf1	numb
Eip63F-1	Eip74EF
Src64B	Rca1
Abd-B	rux
Nf1	CG9520
cp309	Eip71CD
Mbs	CG32082
CG6416	Idgf2
CG2678	dei
spen	Dhc64C
tamo	e
exu	Pen
Eip74EF	Pde8
twi	Tm1
snf	CG34379
Pi3K92E	glec
cact	sas
Not1	osa
dsd	Patj
sqd	bhr
ena	par-6
RhoGAP68F	Lac
Ptpmeg	Idgf5
CG9769	Mmp2
18w	Appl
dmt	CG9104
msk	cort
sns	CG12301
frc	Chc
jagn	pnt
G-ialpha65A	CG10641
tub	cathD
ics	Mmp2
run	CG34379
Cp1	fred
Ephrin	Sema-2a
l(3)mbt	tud
flw	ap
mbt	Pkn
gbb	gbb
Lac	Eip63F-1
dnc	run
ash1	mri
eIF-4a	sbb
Prm	Fmr1
ea	dpn
pnut	Mkp3
B4	par-6
prod	Sry-delta
scrib	eff
scrib	glec
Pgant35A	rg
cbt	nmo
ash1	Mlc1
CG3075	Abd-B
Scgdelta	enok
LCBP1	kkv
esc	Caf1
CG17470	ofs
Not1	Su(H)
dco	ninaE
twi	Pvr
ttk	prd
kis	Sry-delta
wls	Stat92E
Pvf1	sdt
osa	cactin
ix	Dcp-1
Optix	Khc
alien	dmt
twf	ea
Arc-p34	fs(1)K10
svr	Abi
brm	dup
Hr46	eya
Dp	dl
Pgant35A	gro
pbl	rad50
Su(z)12	Ptpmeg
Crk	Ddx1
glec	chic
dos	CG9104
Dys	cort
Abd-B	Glycogenin
Sulf1	inv
Rpd3	RhoL
ImpE3	santa-maria
Su(var)2-10	rdo
eve	CG17221
Ddx1	Dscam
par-6	e
Lac	CG4500
ppan	stil
Patj	Khc
Alh	kis
Ephrin	snf
Pop2	E2f
ct	EcR
betaTub56D	thr
kuz	hdc
flw	dco
fw	gro
rad50	emp
fl(2)d	jing
Myo31DF	lwr
Sry-delta	kis
Mitf	odd
CG3075	spir
Sulf1	Lac
mth	Mmp2
Hmgs	sec23
Btk29A	l(1)G0289
Cka	Prm
t	hkl
Dap160	mam
ry	dpn
jumu	sno
par-6	Lcp65Ag1
Ca-alpha1D	sgl
Bap60	foxo
Pink1	W
CG2681	fax
CG9104	CG34417
vap	Ptpmeg
Hmgs	Pde8
Tina-1	beta4GalNAcTA
dnc	Pak
MED11	Rpd3
tup	th
l(2)gd1	wls
foxo	rad50
osa	cnk
eIF-4a	Krn
Dat	sqd
Tak1	CG8247
sdt	Sur
Ald	Arc42
srp	Idgf4
tub	B4
qkr58E-3	caup
dco	CG12896
wus	eg
beta4GalNAcTA	Tina-1
Patj	pelo
bcd	ey
pnut	btl
sec13	Mmp1
pn	CG18369
tld	Dad
Cp1	bap
dah	ash2
PebIII	eve
asf1	rdo
Chc	Tl
baz	Ice
cas	pnr
sno	Gtp-bp
Su(var)2-10	car
Mbs	CdsA
esc	tok
sno	Pi3K92E
CG17470	tral
numb	fs(1)K10
Hr78	MED24
poe	cathD
gbb	l(3)mbt
bt	Dscam
pav	fs(1)K10
Hr78	sar1
Antp	klar
CG1244	fs(1)K10
CG13850	Tab2
Tm1	d4
Vhl	Idgf2
Eip63E	fog
pav	Pvr
qua	foxo
her	CG9509
ytr	PebIII
betaTub56D	chif
Rpd3	Dat
Rab5	chp
cactin	Not1
Sulf1	noc
bl	Moe
Crk	CG4945
rux	Mitf
Lis-1	sll
brk	Ald
CG34417	Sry-delta
uzip	Uba1
Pgant35A	Apc
l(2)gl	dnc
Ddx1	RhoGAPp190
CG13850	hdc
lilli	Fmr1
Pgant35A	Ef1gamma
Mitf	Rho1
CG34417	eve
Ank2	Cip4
sw	LanB2
CG1244	da
sina	kuk
RpL30	Crk
Mkp3	Pink1
tral	cnc
pnr	CG34379
osa	pbl
fru	tkv
toy	Crk
l(1)G0289	wal
zfh1	pros
CG6416	Iswi
fw	CadN
jumu	sls
CG32082	ken
trio	Gtp-bp
Uba1	scra
Borr	Dp
dmt	Idgf4
sle	sina
sno	tou
lva	dsx
CG17221	l(2)gd1
Tm1	chp
Sb	dec-1
Nrt	v
gro	fw
e	shn
Ca-alpha1D	Apc
Pop2	Alh
d	Hs2st
Ef1gamma	mam
dom	mbl
Mbs	sbb
l(2)gl	inv
RhoGAP68F	tra2
up	sktl
CG9445	pdm2
Cp1	Dscam
cp309	pnt
run	lmd
fred	qua
kis	yrt
fal	RhoGAP68F
CG10641	inv
ena	tud
lva	eIF-4a
Hem	Dl
wal	sli
Su(H)	Tm1
raw	Set2
CSN4	e
Dcp-1	Su(H)
dome	tud
CG10641	Ephrin
drk	Aph-4
p53	LIMK1
Pka-C3	Pka-C3
pot	CG34379
Eip71CD	Sema-2a
N	Atg5
Fas3	foxo
Mef2	G-oalpha47A
E2f2	PebIII
Dcp-1	cta
Src42A	chn
scra	W
sdt	E2f2
Dat	drm
pcm	bt
MED24	Jra
CG2681	scra
Msp-300	ena
pav	esg
Trl	Lac
CG3075	grp
cic	ey
shg	Nrt
shn	Oseg1
Psn	Hs2st
dei	Lis-1
Nrt	CG14995
jumu	Mhc
run	jar
Sur	Mer
kkv	LCBP1
Jra	vlc
pcm	Ank2
betaTub56D	Pgant35A
Wnt5	Abd-B
form3	RhoGAP68F
vlc	Dscam
dome	Sobp
bnb	CG12896
odd	t
Galpha73B	Ephrin
pnr	l(2)37Cc
gl	CG6372
e	jagn
bt	Lcp65Ag1
chif	Pde8
spn-A	pot
Src64B	dl
tup	crc
Arc-p34	Pi3K92E
Eip71CD	Snap
CG9445	ea
PebIII	Abd-B
eg	Mtl
Dat	CG16719
sw	qua
emb	RhoGAPp190
stumps	emc
CycB	Dat
CG16719	cos
E2f2	Dad
CG16719	Sry-delta
xmas-2	CG2678
CG9445	ssh
cact	dl
noc	RhoGAPp190
glu	jumu
stil	cic
esg	Set2
Dcp-1	eve
dsf	CG10641
mbl	apt
dos	Myo61F
fax	Rack1
CG16719	spn-A
pcm	EcR
pn	CG2678
cp309	Idgf4
sls	MYPT-75D
par-1	Patj
CkIIalpha	l(3)mbt
Scgdelta	wrapper
apt	sas
Src64B	dock
Rca1	ct
Not1	CG4945
Mmp2	gl
cp309	bs
Idgf5	Prm
Syb	alpha-Spec
spir	dpp
prd	dup
Khc	Dys
Idgf4	ttk
Arc-p34	Lis-1
ytr	numb
Cks30A	MED4
Aph-4	cp309
l(3)mbt	Dat
Lac	bl
CG4945	mri
CG16719	betaTub56D
cbt	MYPT-75D
lola	Rack1
Akt1	Khc
Idgf4	CycA
Snap	Atg5
lmd	foxo
pros	dco
dib	Pk61C
Ark	CG33205
fs(1)M3	CycB
mbl	Dp
d4	ssh
emc	stumps
CG18369	kkv
Hph	ash2
Pen	LCBP1
raw	qua
wrapper	Hr78
Hph	dei
chic	l(1)G0289
l(2)gd1	Tak1
CG8216	Idgf1
eIF-4a	fog
chif	lilli
Spred	Spred
Eip63F-1	CG6416
Aph-4	tow
ash1	CG13850
CG9104	Lis-1
ics	chif
dco	fred
dally	elav
Sur	eya
spir	sw
Apc	CdsA
tkv	CG6416
Pde8	bs
Syb	Ank2
CG34450	cnc
sdt	sar1
toe	dsf
Dad	Set2
Trl	Nrx-IV
inv	twi
Patj	Aph-4
G-ialpha65A	scra
mfas	CtBP
Dad	Arc-p34
140up	Eip63F-1
tin	Myo31DF
dah	CG34417
NetB	CSN4
rux	caup
Dok	dsx
eff	cactin
bigmax	CG17221
LCBP1	Uba1
crc	abd-A
par-1	wrapper
CG18369	RhoL
odd	rib
sqd	sina
inaC	ics
spn-A	sqd
thr	esc
14-3-3zeta	Ca-alpha1D
da	E(z)
Arc42	p53
nej	by
B4	Hr46
Ddx1	CycB
cnk	mbo
fred	Fmr1
Eip63F-1	sktl
t	spin
CSN4	Jra
brat	sls
ksr	CG2681
trc	sdt
Ice	CG33205
l(2)efl	dpp
snf	lin
aft	fw
l(3)mbt	tin
Mhc	CG8247
Akap200	cin
xl6	dl
asf1	Mer
sktl	Ddx1
CG1244	tok
sll	dpn
CG9509	prod
tok	thr
emp	osa
sas	spin
enok	Lim1
chinmo	Snap
pnr	emb
Akap200	wg
Pcaf	dom
Snap	Pgant35A
pio	Dredd
spen	fal
cathD	CG3829
eff	Rho1
Pen	CG34417
mri	gkt
spir	Nrt
Dlic2	fog
RhoGAPp190	ben
hkb	hkl
tamo	G-salpha60A
fal	Arp66B
Mmp2	Ank2
ry	hyd
Sobp	pav
RhoGAP68F	Ark
pnt	Nrx-IV
tin	elav
Atg5	cathD
Mmp1	sec13
G-ialpha65A	sty
brm	CG3829
sls	mfas
NAT1	mask
oaf	CG13850
baz	Psn
ttk	hyd
vlc	tra
MED4	Moe
dl	pcm
her	Idgf5
CG6372	Atx2
Aph-4	dlg1
aft	tamo
tutl	Alk
Uba1	cathD
MED24	brk
Sobp	hdc
apt	brk
sav	Eip71CD
ytr	xl6
Pvr	CG12301
Ef1gamma	Galpha73B
CadN	rg
Optix	spin
sli	msk
bap	SelG
E2f	t
Idgf5	her
aft	Spred
hkb	CG6416
wupA	disco
Dcp-1	RhoL
E(bx)	CG9509
fd59A	Sulf1
ash2	Galpha73B
Eip63E	enok
Khc	Hs6st
gro	Krn
brk	MED24
zfh2	Scgdelta
Btk29A	shg
Jra	pcm
Appl	CG33205
CdsA	Mbs
Tina-1	dco
ea	twf
Ca-alpha1D	ird5
pcm	drk
lmd	tra2
dj	Cka
svr	Cyt-c-d
kkv	pn
dib	pelo
eg	Vhl
cas	apt
yellow-f	wg
Cka	Aph-4
chif	cher
eIF-4a	inv
CG9509	jing
CG9445	Iswi
rad50	Su(H)
frc	chn
kay	raw
CdsA	Myo31DF
meso18E	dl
amx	CG12301
stil	sle
Mmp2	pnt
Cyt-c-d	LanB1
Sulf1	EcR
Nrx-IV	Sin3A
trc	Lim1
wee	tum
Mef2	Ank2
bowl	Nrx-IV
Dok	CG9445
dl	tum
tow	Optix
chic	snf
tamo	boss
ecd	l(2)37Cc
Snap	Syx1A
CG32082	FKBP59
Sry-delta	sgg
pelo	hyd
G-ialpha65A	G-oalpha47A
fal	blow
hdc	Arp66B
Myo61F	bon
l(2)gd1	ine
pelo	asf1
emb	Hr78
Aph-4	pros
Cct1	frc
CG13850	CdsA
scrib	Dhc64C
fl(2)d	E2f
sec23	spn-A
rad50	tum
bcd	Lis-1
NAT1	fax
Pop2	ry
CG12896	ben
ash2	Myo31DF
ct	Dp
lilli	RhoGAPp190
ken	Rack1
wls	dome
tra2	baz
sktl	up
ey	Atg5
ben	spen
pav	shot
mbo	cnk
CdsA	CG13850
nej	Sry-delta
Su(H)	rad50
Ptpmeg	flw
Apc2	wrapper
lola	blow
pnt	how
sec13	v
dsf	Dys
pdm2	CG8247
Pk61C	FKBP59
run	siz
ix	ix
Chc	G-ialpha65A
xmas-2	twi
Optix	eIF-4E
ppan	lmd
l(2)gl	gl
Dap160	Ark
capu	RhoGAPp190
LanB2	caup
LanA	tutl
Akap200	puc
car	mfas
tutl	qua
tok	Dl
emp	peb
Uba1	CG18369
tsh	raw
Cks30A	Moe
nmo	Pvr
cactin	CG18369
msi	RhoGAP68F
N	msn
foxo	sas
CkIIalpha	Yp1
svr	klar
Hs2st	mask
flfl	Dp
Axn	Lcp65Ag1
sced	MED24
ttk	ALiX
CG1942	rux
Hem	CdsA
car	xl6
Sobp	dmt
msk	Eip71CD
sty	MYPT-75D
run	cp309
Hr78	ine
eg	Fmr1
Caf1	tok
bcd	pelo
Alk	fal
Chi	G-salpha60A
LCBP1	msk
