Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
negative regulation of neuron death (GO:1901215)	1/30	0.056915741682192509676152525344150490127503871917724609375	0.07836470071376060164691779164058971218764781951904296875	0.1183010765625852889204594475813792087137699127197265625	0.1653364443525288385306026839316473342478275299072265625	-1.6629032274493862	4.7661854947675595	hpo
mRNA transport (GO:0051028)	1/33	0.062430564657553720697702459574429667554795742034912109375	0.0827650914317283603605091002464178018271923065185546875	0.129001729964725420085613905030186288058757781982421875	0.1734979788511089859870395457619451917707920074462890625	-1.7139697933295133	4.7540385390305095	mbo
smoothened signaling pathway (GO:0007224)	1/29	0.055070453401196685361274063552627922035753726959228515625	0.07696593487396163890679190444643609225749969482421875	0.11470597391926329322586752823553979396820068359375	0.162763216815101419143729799543507397174835205078125	-1.636480518089703	4.744389308179629	cos
stress-activated MAPK cascade (GO:0051403)	1/31	0.058757518649067301541588648206015932373702526092529296875	0.07971780307943633625544777032700949348509311676025390625	0.12188203424172176780881926561050931923091411590576171875	0.167317348781535202295600583966006524860858917236328125	-1.6675281355074223	4.726335287518314	Btk29A
positive regulation of signal transduction (GO:0009967)	2/107	0.01847296938285310219374224516286631114780902862548828125	0.04797334884413627376087418952010921202600002288818359375	0.0714183088680063471453962620216771028935909271240234375	0.135257531896958937966957137177814729511737823486328125	-1.1795449352927618	4.708090774634504	hpo;cos
neuroblast fate determination (GO:0007400)	1/27	0.051369316802412356981477614681352861225605010986328125	0.07402286644819668082195818215041072107851505279541015625	0.107473117278876151292621443644748069345951080322265625	0.15731080888769255476944408655981533229351043701171875	-1.551656925989572	4.606426002680395	CycE
double-strand break repair via homologous recombination (GO:0000724)	1/39	0.07336610534375419268027229691142565570771694183349609375	0.0920050618364917360825216974262730218470096588134765625	0.15002689926081369531374321013572625815868377685546875	0.1907191267315549165761723315881681628525257110595703125	-1.7575739703099014	4.5912985839926534	spn-A
imaginal disc-derived leg segmentation (GO:0036011)	1/28	0.05322164728383949050538603842142038047313690185546875	0.07551940165046337749554794527284684590995311737060546875	0.11109667224596442292039455423946492373943328857421875	0.160089614664992219150718710807268507778644561767578125	-1.5537851657969066	4.557702584640563	Dl
negative regulation of stress-activated MAPK cascade (GO:0032873)	1/23	0.043924620267595297640195184385447646491229534149169921875	0.0688548101492034436699185562247294001281261444091796875	0.09283527217224794847449942380990250967442989349365234375	0.1485364354755966953547385855927132070064544677734375	-1.4505715864933766	4.533442788449698	alph
sensory organ boundary specification (GO:0008052)	1/27	0.051369316802412356981477614681352861225605010986328125	0.07402286644819668082195818215041072107851505279541015625	0.107473117278876151292621443644748069345951080322265625	0.15731080888769255476944408655981533229351043701171875	-1.5267260191934786	4.532413264804924	Su(H)
neuroblast differentiation (GO:0014016)	1/25	0.047654056581519006752234446366855991072952747344970703125	0.07109801367789329862301173079686122946441173553466796875	0.100183029407186208192825915830326266586780548095703125	0.1529109396214947402814487986688618548214435577392578125	-1.4881210459021743	4.529524267215771	osa
cellular response to radiation (GO:0071478)	1/24	0.04579111372302070714912503035520785488188266754150390625	0.06989169989303160857030405850309762172400951385498046875	0.0965163869693313192232864139441517181694507598876953125	0.15028054883815344933140067951171658933162689208984375	-1.4594796139893387	4.500546539847307	dmt
regulation of cytoskeleton organization (GO:0051493)	1/33	0.062430564657553720697702459574429667554795742034912109375	0.0827650914317283603605091002464178018271923065185546875	0.129001729964725420085613905030186288058757781982421875	0.1734979788511089859870395457619451917707920074462890625	-1.61535509988863	4.480510933726611	tum
small GTPase mediated signal transduction (GO:0007264)	1/28	0.05322164728383949050538603842142038047313690185546875	0.07551940165046337749554794527284684590995311737060546875	0.11109667224596442292039455423946492373943328857421875	0.160089614664992219150718710807268507778644561767578125	-1.5261865311239997	4.476747783841738	cnk
axonogenesis (GO:0007409)	3/212	0.00810496992902585457196895646347911679185926914215087890625	0.0354783589346037431244695881105144508183002471923828125	0.05512089072816427071099809609222575090825557708740234375	0.1208498565303794958225580558064393699169158935546875	-0.9275409231054093	4.466367247136128	bon;tok;E(z)
activation of protein kinase activity (GO:0032147)	1/30	0.056915741682192509676152525344150490127503871917724609375	0.07836470071376060164691779164058971218764781951904296875	0.1183010765625852889204594475813792087137699127197265625	0.1653364443525288385306026839316473342478275299072265625	-1.555805789418198	4.459224604172648	hpo
regulation of neuron apoptotic process (GO:0043523)	1/22	0.04205456962167318513134972590705729089677333831787109375	0.06728731139467709898571712301418301649391651153564453125	0.089139629743665571570687689018086530268192291259765625	0.145636578172749386883566558026359416544437408447265625	-1.3924877795729975	4.412497490112671	hpo
regulation of stem cell proliferation (GO:0072091)	1/25	0.047654056581519006752234446366855991072952747344970703125	0.07109801367789329862301173079686122946441173553466796875	0.100183029407186208192825915830326266586780548095703125	0.1529109396214947402814487986688618548214435577392578125	-1.4383657845359246	4.378079823633251	E(z)
asymmetric neuroblast division (GO:0055059)	1/34	0.06426184667341373890625533249476575292646884918212890625	0.08399294889144781617318358257762156426906585693359375	0.1325405751442087221025900589665980078279972076416015625	0.1757109339054652996647831741938716731965541839599609375	-1.5609722692762185	4.284539807760425	CycA
ameboidal-type cell migration (GO:0001667)	1/17	0.03265072715436125039278891790672787465155124664306640625	0.060118799204855639939371059199402225203812122344970703125	0.070441554209955736798320913294446654617786407470703125	0.1345056837589278242450774314420414157211780548095703125	-1.252028433567766	4.284301263190125	pbl
negative regulation of neuroblast proliferation (GO:0007406)	1/33	0.062430564657553720697702459574429667554795742034912109375	0.0827650914317283603605091002464178018271923065185546875	0.129001729964725420085613905030186288058757781982421875	0.1734979788511089859870395457619451917707920074462890625	-1.5366584028950994	4.262229881249671	osa
glial cell migration (GO:0008347)	1/30	0.056915741682192509676152525344150490127503871917724609375	0.07836470071376060164691779164058971218764781951904296875	0.1183010765625852889204594475813792087137699127197265625	0.1653364443525288385306026839316473342478275299072265625	-1.4866950478134375	4.261140549290828	Dl
mRNA export from nucleus (GO:0006406)	1/33	0.062430564657553720697702459574429667554795742034912109375	0.0827650914317283603605091002464178018271923065185546875	0.129001729964725420085613905030186288058757781982421875	0.1734979788511089859870395457619451917707920074462890625	-1.5298584697060726	4.243368904487258	mbo
photoreceptor cell differentiation (GO:0046530)	1/24	0.04579111372302070714912503035520785488188266754150390625	0.06989169989303160857030405850309762172400951385498046875	0.0965163869693313192232864139441517181694507598876953125	0.15028054883815344933140067951171658933162689208984375	-1.3719910235400223	4.230761015439383	osa
positive regulation of small GTPase mediated signal transduction (GO:0051057)	1/24	0.04579111372302070714912503035520785488188266754150390625	0.06989169989303160857030405850309762172400951385498046875	0.0965163869693313192232864139441517181694507598876953125	0.15028054883815344933140067951171658933162689208984375	-1.3568375554568812	4.184032792794428	cnk
larval somatic muscle development (GO:0007526)	1/32	0.06059579081445522208415610521115013398230075836181640625	0.08149694764610788955128128918659058399498462677001953125	0.1254489008198599597765365842860774137079715728759765625	0.1712008528835735898798731113856774754822254180908203125	-1.4889275019960158	4.174252691606745	Stat92E
negative regulation of neural precursor cell proliferation (GO:2000178)	1/33	0.062430564657553720697702459574429667554795742034912109375	0.0827650914317283603605091002464178018271923065185546875	0.129001729964725420085613905030186288058757781982421875	0.1734979788511089859870395457619451917707920074462890625	-1.4929857826838875	4.141095121236646	osa
DNA packaging (GO:0006323)	1/36	0.06791396108220641714137144617779995314776897430419921875	0.087291074631977216835565513974870555102825164794921875	0.1395765265049673242714334264746867120265960693359375	0.1819199671300697762621467745702830143272876739501953125	-1.5338315527485593	4.125260902748273	glu
eye photoreceptor cell differentiation (GO:0001754)	1/36	0.06791396108220641714137144617779995314776897430419921875	0.087291074631977216835565513974870555102825164794921875	0.1395765265049673242714334264746867120265960693359375	0.1819199671300697762621467745702830143272876739501953125	-1.5329814395515233	4.122974511698122	cnk
ectoderm development (GO:0007398)	1/31	0.058757518649067301541588648206015932373702526092529296875	0.07971780307943633625544777032700949348509311676025390625	0.12188203424172176780881926561050931923091411590576171875	0.167317348781535202295600583966006524860858917236328125	-1.4376576195328892	4.074804972631077	Dl
larval lymph gland hemopoiesis (GO:0035167)	1/34	0.06426184667341373890625533249476575292646884918212890625	0.08399294889144781617318358257762156426906585693359375	0.1325405751442087221025900589665980078279972076416015625	0.1757109339054652996647831741938716731965541839599609375	-1.4583898155194428	4.002972597791704	Stat92E
RNA export from nucleus (GO:0006405)	1/39	0.07336610534375419268027229691142565570771694183349609375	0.0920050618364917360825216974262730218470096588134765625	0.15002689926081369531374321013572625815868377685546875	0.1907191267315549165761723315881681628525257110595703125	-1.5277319046683235	3.990883711931221	mbo
axon guidance (GO:0007411)	3/242	0.011602995854643423367935639589632046408951282501220703125	0.0437333875289985518630686556207365356385707855224609375	0.07537212774992192720890926693755318410694599151611328125	0.140216089599325244297034487317432649433612823486328125	-0.8949315238731647	3.9882551327319664	bon;tok;E(z)
torso signaling pathway (GO:0008293)	1/35	0.06608964332813695163881817506990046240389347076416015625	0.08541948329876196399634835643155383877456188201904296875	0.1360654896333216290482681642970419488847255706787109375	0.1783457265250317502758292675935081206262111663818359375	-1.4670367484322289	3.9855621489986692	cnk
DNA recombination (GO:0006310)	1/18	0.03453866298363721110131763225581380538642406463623046875	0.06260132665784244598849994645206606946885585784912109375	0.0742106710693109239418419065259513445198535919189453125	0.1388457716780655826216417381147039122879505157470703125	-1.1750469011700948	3.954827055708935	spn-A
Wnt signaling pathway (GO:0016055)	1/35	0.06608964332813695163881817506990046240389347076416015625	0.08541948329876196399634835643155383877456188201904296875	0.1360654896333216290482681642970419488847255706787109375	0.1783457265250317502758292675935081206262111663818359375	-1.4396210824765567	3.911080824219799	osa
calcium-mediated signaling (GO:0019722)	1/37	0.06973480637706074014570134522728039883077144622802734375	0.0886491785176881652574820691370405256748199462890625	0.1430737386437050118193070602501393295824527740478515625	0.1844061520296642331384617818912374787032604217529296875	-1.467946395899421	3.909223034111308	Eip63F-1
positive regulation of supramolecular fiber organization (GO:1902905)	1/28	0.05322164728383949050538603842142038047313690185546875	0.07551940165046337749554794527284684590995311737060546875	0.11109667224596442292039455423946492373943328857421875	0.160089614664992219150718710807268507778644561767578125	-1.311542808549766	3.8471354856372337	chinmo
negative regulation of stem cell proliferation (GO:2000647)	1/38	0.0715521856590846938583894143448560498654842376708984375	0.090710967611517201447668412583880126476287841796875	0.146557178728902337550010770428343676030635833740234375	0.188372661856539280744726738703320734202861785888671875	-1.4586884952486756	3.8470403416788077	osa
blastoderm segmentation (GO:0007350)	1/34	0.06426184667341373890625533249476575292646884918212890625	0.08399294889144781617318358257762156426906585693359375	0.1325405751442087221025900589665980078279972076416015625	0.1757109339054652996647831741938716731965541839599609375	-1.3936196034398203	3.8251920199593368	Stat92E
enzyme linked receptor protein signaling pathway (GO:0007167)	1/21	0.0401809551923952568142084373903344385325908660888671875	0.0670646158606884867925401749744196422398090362548828125	0.08542940420245297150625418680647271685302257537841796875	0.1451986943221178771867840850973152555525302886962890625	-1.1826244683326796	3.801383325178708	Btk29A
negative regulation of gene expression (GO:0010629)	3/245	0.01199365866252143086878589883781387470662593841552734375	0.0437333875289985518630686556207365356385707855224609375	0.0775597496111058160028761676585418172180652618408203125	0.140216089599325244297034487317432649433612823486328125	-0.8526558101638716	3.7716182817738257	Su(H);tok;E(z)
chaeta morphogenesis (GO:0008407)	1/42	0.07878717090376823051212085147199104540050029754638671875	0.09645711688482443146863687388758989982306957244873046875	0.1603542655153571416803970350883901119232177734375	0.1994755474507391712624126967057236470282077789306640625	-1.484074400897334	3.771040623184581	Dl
regulation of mRNA processing (GO:0050684)	1/26	0.0495134554202235344089189084115787409245967864990234375	0.0717945103593241318318263211040175519883632659912109375	0.10383525455469359843885257532747345976531505584716796875	0.153438083163623673055298013423453085124492645263671875	-1.2481919551318996	3.7514544261795746	asf1
branch fusion, open tracheal system (GO:0035147)	1/22	0.04205456962167318513134972590705729089677333831787109375	0.06728731139467709898571712301418301649391651153564453125	0.089139629743665571570687689018086530268192291259765625	0.145636578172749386883566558026359416544437408447265625	-1.1710906594966188	3.710937123848801	mbo
histone modification (GO:0016570)	2/105	0.0178290580828106837163460340889287181198596954345703125	0.04797334884413627376087418952010921202600002288818359375	0.0691501911724729245722897985615418292582035064697265625	0.1345056837589278242450774314420414157211780548095703125	-0.9100472060881678	3.6646924607169935	E(z);esc
dorsal closure (GO:0007391)	2/107	0.01847296938285310219374224516286631114780902862548828125	0.04797334884413627376087418952010921202600002288818359375	0.0714183088680063471453962620216771028935909271240234375	0.135257531896958937966957137177814729511737823486328125	-0.9134925679358753	3.646156922990494	Btk29A;alph
regulation of cell morphogenesis involved in differentiation (GO:0010769)	1/39	0.07336610534375419268027229691142565570771694183349609375	0.0920050618364917360825216974262730218470096588134765625	0.15002689926081369531374321013572625815868377685546875	0.1907191267315549165761723315881681628525257110595703125	-1.3769654763755226	3.5970375919796873	pbl
protein processing (GO:0016485)	1/46	0.08596721172629416540811320146531215868890285491943359375	0.10280615010567138722930025096502504311501979827880859375	0.1739351641796229308578602967827464453876018524169921875	0.210720407778968776835171183847705833613872528076171875	-1.4636174772956618	3.5914089261906943	tok
positive regulation of protein kinase activity (GO:0045860)	1/35	0.06608964332813695163881817506990046240389347076416015625	0.08541948329876196399634835643155383877456188201904296875	0.1360654896333216290482681642970419488847255706787109375	0.1783457265250317502758292675935081206262111663818359375	-1.3210896323183583	3.589061309902049	hpo
regulation of neuron projection development (GO:0010975)	1/37	0.06973480637706074014570134522728039883077144622802734375	0.0886491785176881652574820691370405256748199462890625	0.1430737386437050118193070602501393295824527740478515625	0.1844061520296642331384617818912374787032604217529296875	-1.342970940721067	3.5764064343727155	pbl
morphogenesis of embryonic epithelium (GO:0016331)	2/114	0.02080305034227168670124541449695243500173091888427734375	0.048565352846193225733184561931921052746474742889404296875	0.079546007939112539641968169235042296350002288818359375	0.14195902955287775792925231144181452691555023193359375	-0.9157794030747277	3.546498281262536	Btk29A;alph
negative regulation of apoptotic process (GO:0043066)	2/106	0.018149787545366578844774352319291210733354091644287109375	0.04797334884413627376087418952010921202600002288818359375	0.07028115982355552515681296199545613490045070648193359375	0.1345056837589278242450774314420414157211780548095703125	-0.881082762800656	3.5323457534416893	hpo;dmt
positive regulation of protein polymerization (GO:0032273)	1/22	0.04205456962167318513134972590705729089677333831787109375	0.06728731139467709898571712301418301649391651153564453125	0.089139629743665571570687689018086530268192291259765625	0.145636578172749386883566558026359416544437408447265625	-1.1090350029909977	3.514295952130717	chinmo
regulation of organ growth (GO:0046620)	1/40	0.07517657185049760049100342484962311573326587677001953125	0.0935172368327905900731167321282555349171161651611328125	0.1534829525278263162579861500489641912281513214111328125	0.1935219836220418709871182727511040866374969482421875	-1.3435311274129553	3.476945218947023	hpo
positive regulation of nucleic acid-templated transcription (GO:1903508)	2/135	0.0284768427829225900804743787375628016889095306396484375	0.05699116116626813666190543017364689148962497711181640625	0.1055150782684390053933753961246111430227756500244140625	0.1554253851319228607597011659890995360910892486572265625	-0.9621020569966319	3.4237980083651234	Su(H);osa
regulation of embryonic development (GO:0045995)	1/41	0.07698359157204144598285466827292111702263355255126953125	0.094749035780974100173779106626170687377452850341796875	0.156925390639349571220151347006321884691715240478515625	0.19626248317158545564353744339314289391040802001953125	-1.3220687628271324	3.389999773769004	CycA
negative regulation of small GTPase mediated signal transduction (GO:0051058)	1/19	0.036423008501687066662544367545706336386501789093017578125	0.0640161967605409054637988219838007353246212005615234375	0.0779649808547972222871891290196799673140048980712890625	0.140216089599325244297034487317432649433612823486328125	-1.0166081172770367	3.367569897659071	alph
negative regulation of nucleic acid-templated transcription (GO:1903507)	2/132	0.02732002190852302059287382007823907770216464996337890625	0.05584356901125410443942342908485443331301212310791015625	0.10167282589056984842823538883749279193580150604248046875	0.153438083163623673055298013423453085124492645263671875	-0.9312417727943176	3.3525965116405207	Su(H);E(z)
protein localization to nucleus (GO:0034504)	1/47	0.087753684548964205891508072454598732292652130126953125	0.1033444406871050491592001208118745125830173492431640625	0.1772969948738433998425279014554689638316631317138671875	0.211480220106589567041766031252336688339710235595703125	-1.3697048250924126	3.33279513093705	mbo
maternal determination of anterior/posterior axis, embryo (GO:0008358)	1/30	0.056915741682192509676152525344150490127503871917724609375	0.07836470071376060164691779164058971218764781951904296875	0.1183010765625852889204594475813792087137699127197265625	0.1653364443525288385306026839316473342478275299072265625	-1.161552780789121	3.329223206629765	Dl
regulation of smoothened signaling pathway (GO:0008589)	1/40	0.07517657185049760049100342484962311573326587677001953125	0.0935172368327905900731167321282555349171161651611328125	0.1534829525278263162579861500489641912281513214111328125	0.1935219836220418709871182727511040866374969482421875	-1.2768475299890476	3.3043736941683646	cos
second-messenger-mediated signaling (GO:0019932)	1/39	0.07336610534375419268027229691142565570771694183349609375	0.0920050618364917360825216974262730218470096588134765625	0.15002689926081369531374321013572625815868377685546875	0.1907191267315549165761723315881681628525257110595703125	-1.261283742771251	3.2948429824421686	Eip63F-1
protein import (GO:0017038)	1/40	0.07517657185049760049100342484962311573326587677001953125	0.0935172368327905900731167321282555349171161651611328125	0.1534829525278263162579861500489641912281513214111328125	0.1935219836220418709871182727511040866374969482421875	-1.2654677248497495	3.274923718455617	mbo
lateral inhibition (GO:0046331)	1/43	0.08058731622552141315996010462185950018465518951416015625	0.09788616421110453436060794274453655816614627838134765625	0.163769628868659256060169582269736565649509429931640625	0.2020986909443029111432821309790597297251224517822265625	-1.29769801135986	3.2681408509772707	Dl
meiosis I (GO:0007127)	1/37	0.06973480637706074014570134522728039883077144622802734375	0.0886491785176881652574820691370405256748199462890625	0.1430737386437050118193070602501393295824527740478515625	0.1844061520296642331384617818912374787032604217529296875	-1.2260013657082602	3.2649099395363983	pbl
regulation of cell differentiation (GO:0045595)	1/46	0.08596721172629416540811320146531215868890285491943359375	0.10280615010567138722930025096502504311501979827880859375	0.1739351641796229308578602967827464453876018524169921875	0.210720407778968776835171183847705833613872528076171875	-1.3300069540155717	3.2635568518715568	tum
compound eye photoreceptor fate commitment (GO:0001752)	1/41	0.07698359157204144598285466827292111702263355255126953125	0.094749035780974100173779106626170687377452850341796875	0.156925390639349571220151347006321884691715240478515625	0.19626248317158545564353744339314289391040802001953125	-1.2606385814821606	3.2324827771366036	Dl
establishment of protein localization to organelle (GO:0072594)	1/41	0.07698359157204144598285466827292111702263355255126953125	0.094749035780974100173779106626170687377452850341796875	0.156925390639349571220151347006321884691715240478515625	0.19626248317158545564353744339314289391040802001953125	-1.256122408693395	3.2209025740770607	mbo
tripartite regional subdivision (GO:0007351)	1/34	0.06426184667341373890625533249476575292646884918212890625	0.08399294889144781617318358257762156426906585693359375	0.1325405751442087221025900589665980078279972076416015625	0.1757109339054652996647831741938716731965541839599609375	-1.1728813974737309	3.2193121788050445	cnk
positive regulation of Ras protein signal transduction (GO:0046579)	1/45	0.08417733028669217854034201309332274831831455230712890625	0.10171427409641971284504080585975316353142261505126953125	0.170560026956144417109584310310310684144496917724609375	0.208812275745781039670845302680390886962413787841796875	-1.289763236086687	3.1919442729770404	cnk
protein maturation (GO:0051604)	1/37	0.06973480637706074014570134522728039883077144622802734375	0.0886491785176881652574820691370405256748199462890625	0.1430737386437050118193070602501393295824527740478515625	0.1844061520296642331384617818912374787032604217529296875	-1.1886403822811158	3.165415559224945	tok
neuroblast division (GO:0055057)	1/35	0.06608964332813695163881817506990046240389347076416015625	0.08541948329876196399634835643155383877456188201904296875	0.1360654896333216290482681642970419488847255706787109375	0.1783457265250317502758292675935081206262111663818359375	-1.1486546499217087	3.1205997395032306	CycA
trachea development (GO:0060438)	1/20	0.038303770356957256293384261880419217050075531005859375	0.06582573868751173673530274754739366471767425537109375	0.08170453986771557264301435452580335550010204315185546875	0.1430600245230944367325065513796289451420307159423828125	-0.9371808055290336	3.0572777324240774	dmt
cellular response to insulin stimulus (GO:0032869)	1/46	0.08596721172629416540811320146531215868890285491943359375	0.10280615010567138722930025096502504311501979827880859375	0.1739351641796229308578602967827464453876018524169921875	0.210720407778968776835171183847705833613872528076171875	-1.245864240574142	3.057088360742429	cnk
anterior/posterior axis specification, embryo (GO:0008595)	1/42	0.07878717090376823051212085147199104540050029754638671875	0.09645711688482443146863687388758989982306957244873046875	0.1603542655153571416803970350883901119232177734375	0.1994755474507391712624126967057236470282077789306640625	-1.1971009025303314	3.041839499935623	cnk
negative regulation of Notch signaling pathway (GO:0045746)	1/53	0.09840129376011859385631197483235155232250690460205078125	0.11163374157627146965321429661344154737889766693115234375	0.1971913722326121554129230162288877181708812713623046875	0.2276039719301791997008166390514816157519817352294921875	-1.2998542474151975	3.0139737684423804	asf1
chromosome condensation (GO:0030261)	1/53	0.09840129376011859385631197483235155232250690460205078125	0.11163374157627146965321429661344154737889766693115234375	0.1971913722326121554129230162288877181708812713623046875	0.2276039719301791997008166390514816157519817352294921875	-1.2791857203276176	2.9660496272564116	glu
positive regulation of hydrolase activity (GO:0051345)	1/43	0.08058731622552141315996010462185950018465518951416015625	0.09788616421110453436060794274453655816614627838134765625	0.163769628868659256060169582269736565649509429931640625	0.2020986909443029111432821309790597297251224517822265625	-1.1515281202691474	2.9000245495922745	pbl
neuron development (GO:0048666)	1/49	0.09131642963070958629590023747368832118809223175048828125	0.10645935514735992144519372004651813767850399017333984375	0.18398093957946148879756265159812755882740020751953125	0.217773357053240135261518162224092520773410797119140625	-1.210443963837963	2.8971063060182582	chinmo
regulation of epidermal growth factor receptor signaling pathway (GO:0042058)	1/50	0.0930927144916211812830653116179746575653553009033203125	0.10798754881028056751279819991395925171673297882080078125	0.187303154585519326946752016738173551857471466064453125	0.22058036479106846172726363874971866607666015625	-1.2173562273118843	2.8901976722945544	osa
double-strand break repair (GO:0006302)	1/55	0.10192351313252114020091454449357115663588047027587890625	0.1142331161678497852829394787477212958037853240966796875	0.20371865918199538736388376491959206759929656982421875	0.231113588900845601248335015043267048895359039306640625	-1.2365697911242544	2.8237474527646054	spn-A
regulation of multicellular organismal development (GO:2000026)	1/48	0.08953675508457832610265114681169507093727588653564453125	0.10517735280821353949232133118130150251090526580810546875	0.1806455698125925823926962721088784746825695037841796875	0.2149219087001101591294371928597684018313884735107421875	-1.1664918226630068	2.8148684939863062	Dl
oligosaccharide metabolic process (GO:0009311)	1/23	0.043924620267595297640195184385447646491229534149169921875	0.0688548101492034436699185562247294001281261444091796875	0.09283527217224794847449942380990250967442989349365234375	0.1485364354755966953547385855927132070064544677734375	-0.900027366080426	2.812837787639455	Pgant35A
embryonic axis specification (GO:0000578)	1/44	0.08238403390064698295081058176947408355772495269775390625	0.09980728911201096342775684888692921958863735198974609375	0.167171532232729347366984029576997272670269012451171875	0.2052052670793291511142086847030441276729106903076171875	-1.1144666451859384	2.782113993407344	cnk
regulation of JNK cascade (GO:0046328)	1/49	0.09131642963070958629590023747368832118809223175048828125	0.10645935514735992144519372004651813767850399017333984375	0.18398093957946148879756265159812755882740020751953125	0.217773357053240135261518162224092520773410797119140625	-1.1386655371163792	2.725310056952897	alph
neuromuscular junction development (GO:0007528)	1/51	0.09486561595114863243427549832631484605371952056884765625	0.1092249275467319369337104717487818561494350433349609375	0.1906122650402099216737639153507188893854618072509765625	0.2233436640875186840471400273600011132657527923583984375	-1.1460500588441	2.6992847788906222	cin
segmentation (GO:0035282)	1/47	0.087753684548964205891508072454598732292652130126953125	0.1033444406871050491592001208118745125830173492431640625	0.1772969948738433998425279014554689638316631317138671875	0.211480220106589567041766031252336688339710235595703125	-1.101849952874787	2.681044916167646	Stat92E
lymph gland development (GO:0048542)	1/47	0.087753684548964205891508072454598732292652130126953125	0.1033444406871050491592001208118745125830173492431640625	0.1772969948738433998425279014554689638316631317138671875	0.211480220106589567041766031252336688339710235595703125	-1.0966387326235467	2.6683648633844474	Stat92E
gonad development (GO:0008406)	1/50	0.0930927144916211812830653116179746575653553009033203125	0.10798754881028056751279819991395925171673297882080078125	0.187303154585519326946752016738173551857471466064453125	0.22058036479106846172726363874971866607666015625	-1.1102318848429762	2.635867412750565	thr
post-embryonic animal organ development (GO:0048569)	1/46	0.08596721172629416540811320146531215868890285491943359375	0.10280615010567138722930025096502504311501979827880859375	0.1739351641796229308578602967827464453876018524169921875	0.210720407778968776835171183847705833613872528076171875	-1.0642068370037212	2.6113393649755223	Stat92E
negative regulation of cell proliferation (GO:0008285)	1/57	0.105432323941993588700682948910980485379695892333984375	0.11731558347502403505391299631810397841036319732666015625	0.2101945209935234537557136036411975510418415069580078125	0.236723926555812813621315626733121462166309356689453125	-1.1412834409449184	2.567529391821992	hpo
protein import into nucleus (GO:0006606)	1/54	0.1001640826239092174620992636846494860947132110595703125	0.1130806188260191635919227337581105530261993408203125	0.200461468475650994580661290456191636621952056884765625	0.229664497216548302294114591859397478401660919189453125	-1.1051063362160702	2.5427895744904605	mbo
synaptic target recognition (GO:0008039)	1/47	0.087753684548964205891508072454598732292652130126953125	0.1033444406871050491592001208118745125830173492431640625	0.1772969948738433998425279014554689638316631317138671875	0.211480220106589567041766031252336688339710235595703125	-1.0390178572343873	2.5281605146669315	pot
digestive tract development (GO:0048565)	1/51	0.09486561595114863243427549832631484605371952056884765625	0.1092249275467319369337104717487818561494350433349609375	0.1906122650402099216737639153507188893854618072509765625	0.2233436640875186840471400273600011132657527923583984375	-1.0694923972274695	2.518968981064429	thr
regulation of JAK-STAT cascade (GO:0046425)	1/29	0.055070453401196685361274063552627922035753726959228515625	0.07696593487396163890679190444643609225749969482421875	0.11470597391926329322586752823553979396820068359375	0.162763216815101419143729799543507397174835205078125	-0.8642502964309601	2.505584283254733	CycE
negative regulation of signal transduction (GO:0009968)	2/146	0.03288339398135302349412967259922879748046398162841796875	0.06030788461402293576529842766831279732286930084228515625	0.11993531107097878118938893976519466377794742584228515625	0.167117070080883334259880257377517409622669219970703125	-0.7330374595403724	2.503167147158641	asf1;cos
gland development (GO:0048732)	1/47	0.087753684548964205891508072454598732292652130126953125	0.1033444406871050491592001208118745125830173492431640625	0.1772969948738433998425279014554689638316631317138671875	0.211480220106589567041766031252336688339710235595703125	-1.0255217652874633	2.495321534542617	dmt
establishment of planar polarity (GO:0001736)	1/53	0.09840129376011859385631197483235155232250690460205078125	0.11163374157627146965321429661344154737889766693115234375	0.1971913722326121554129230162288877181708812713623046875	0.2276039719301791997008166390514816157519817352294921875	-1.042865843269689	2.4180944147158665	Dl
chromosome organization (GO:0051276)	1/55	0.10192351313252114020091454449357115663588047027587890625	0.1142331161678497852829394787477212958037853240966796875	0.20371865918199538736388376491959206759929656982421875	0.231113588900845601248335015043267048895359039306640625	-1.036888374870746	2.3677684254930136	glu
imaginal disc-derived wing vein specification (GO:0007474)	1/53	0.09840129376011859385631197483235155232250690460205078125	0.11163374157627146965321429661344154737889766693115234375	0.1971913722326121554129230162288877181708812713623046875	0.2276039719301791997008166390514816157519817352294921875	-1.0150622672662073	2.3536262261400895	Dl
negative regulation of cellular macromolecule biosynthetic process (GO:2000113)	2/179	0.047553829867649353990710636708172387443482875823974609375	0.07109801367789329862301173079686122946441173553466796875	0.1657562825353450508547581421225913800299167633056640625	0.204007732351193904474229157131048850715160369873046875	-0.7471676666427141	2.2757927277157752	Su(H);E(z)
dorsal/ventral pattern formation (GO:0009953)	1/56	0.10367959149759704839954821409264695830643177032470703125	0.11592127820454224684798560929266386665403842926025390625	0.2069629936493835031807719815333257429301738739013671875	0.23422153427637548706030656830989755690097808837890625	-0.9931313501983697	2.25088253516722	cactin
regulation of hydrolase activity (GO:0051336)	1/53	0.09840129376011859385631197483235155232250690460205078125	0.11163374157627146965321429661344154737889766693115234375	0.1971913722326121554129230162288877181708812713623046875	0.2276039719301791997008166390514816157519817352294921875	-0.962339778810906	2.2313785221938427	pbl
