Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
dendrite morphogenesis (GO:0048813)	1/141	0.04156653825484475650586801975805428810417652130126953125	0.0488406824494425906291183991925208829343318939208984375	0.08690157330333662943910866260921466164290904998779296875	0.1021093486314205434073443257148028351366519927978515625	-1.086838018208355	3.456644630660954	tum
regulation of apoptotic process (GO:0042981)	1/152	0.044747817289606806046009523925022222101688385009765625	0.0512962783563785384988165105824009515345096588134765625	0.09337241632095487353648621819957043044269084930419921875	0.10703667236792387129629133823982556350529193878173828125	-1.1010344206954739	3.4205975200321106	cos
cellular protein localization (GO:0034613)	1/164	0.048208262785029869224029397400954621843993663787841796875	0.05394734168800961737755272906724712811410427093505859375	0.10038962415232259572928086299725691787898540496826171875	0.11234076988474195335498961867415346205234527587890625	-1.1192582830103162	3.3938427743228017	tum
regulation of nucleic acid-templated transcription (GO:1903506)	1/246	0.07157619869977933924065638393585686571896076202392578125	0.07475736308643619876246333433300605975091457366943359375	0.1471863593238162681853253843655693344771862030029296875	0.1537279752937636689846812032556044869124889373779296875	-1.1937362330111423	3.147873709105242	osa
neuron projection morphogenesis (GO:0048812)	1/180	0.052805934774394054642687734713035752065479755401611328125	0.057054688147046450641397541403421200811862945556640625	0.10967824256759915735326416097450419329106807708740234375	0.11850292875119909641323800997270154766738414764404296875	-1.041489476377306	3.0631577074786014	tum
regulation of cellular macromolecule biosynthetic process (GO:2000112)	1/266	0.07720256662683484816245282900126767344772815704345703125	0.0797477061859612756933302080142311751842498779296875	0.15829923408334234391503514416399411857128143310546875	0.163517890152023948058257474258425645530223846435546875	-1.19221434687289	3.053645522127258	osa
negative regulation of signal transduction (GO:0009968)	1/146	0.0430136668807422350990776749313226900994777679443359375	0.0499170948986391305179921573653700761497020721435546875	0.0898474298514065627951907799797481857240200042724609375	0.10426738772879280692240655525893089361488819122314453125	-0.9680707677843564	3.045780435460525	cos
negative regulation of transcription from RNA polymerase II promoter (GO:0000122)	1/192	0.0562420300201571798925925804724101908504962921142578125	0.060076713885167894180217018629264202900230884552001953125	0.1165942250089080645114592016398091800510883331298828125	0.1245438312595154306539058097769157029688358306884765625	-1.0358027545062842	2.981134519712001	Su(H)
chitin-based cuticle development (GO:0040003)	1/178	0.0522322399563689698798185645500780083239078521728515625	0.057054688147046450641397541403421200811862945556640625	0.1085213796959638432593209245169418863952159881591796875	0.11850292875119909641323800997270154766738414764404296875	-1.0022528648289493	2.9587059327328395	pot
cell morphogenesis involved in neuron differentiation (GO:0048667)	1/160	0.0470559436083589910371216546991490758955478668212890625	0.053292273484165604557905027149899979121983051300048828125	0.098055400172500473132686238386668264865875244140625	0.11105069417126560427089287941271322779357433319091796875	-0.9021341506346792	2.757299142627438	tum
negative regulation of gene expression (GO:0010629)	1/245	0.07129413162486487876012830611216486431658267974853515625	0.07475736308643619876246333433300605975091457366943359375	0.1466276501794678555068429659513640217483043670654296875	0.1537279752937636689846812032556044869124889373779296875	-0.9130988889569805	2.411440530626942	Su(H)
negative regulation of transcription, DNA-templated (GO:0045892)	1/279	0.08084444627361031532331026028259657323360443115234375	0.08260193423608010176995009032907546497881412506103515625	0.16546025940823050337513677732204087078571319580078125	0.169057221569278992578944098568172194063663482666015625	-0.9130981021018698	2.2966502665668633	Su(H)
positive regulation of transcription from RNA polymerase II promoter (GO:0045944)	1/305	0.0880922811998861299276342151642893441021442413330078125	0.08903951002999242747559804911361425183713436126708984375	0.1796360916635033333488280504752765409648418426513671875	0.1815676625416055289807815142921754159033298492431640625	-0.9400771939039997	2.2837956746999297	Su(H)
regulation of gene expression (GO:0010468)	1/458	0.1297852415292773120558678101588157005608081817626953125	0.1297852415292773120558678101588157005608081817626953125	0.25920488798774299343818938723416067659854888916015625	0.25920488798774299343818938723416067659854888916015625	-0.8749090916251827	1.7864542864865551	osa
