Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Z-score	Combined Score	Genes
ubiquitin-like protein ligase activity (GO:0061659)	6/76	0.00928278850852598362564105372030098806135356426239013671875	0.035398366845845748163146282649904605932533740997314453125	0.1575640638617995803461013792912126518785953521728515625	0.44219275927716850116411251292447559535503387451171875	-1.007036731847963	4.712522334638042	hyd;eff;CG2681;lwr;mib1;brat
cytokine activity (GO:0005125)	2/18	0.06679512804202576703449523165545542724430561065673828125	0.160532828739658572914095202577300369739532470703125	0.223129503095901904341502586248680017888545989990234375	0.5506998751917802081834452110342681407928466796875	-1.7178915341365992	4.648829459046908	dpp;gbb
voltage-gated cation channel activity (GO:0022843)	2/19	0.0735164783880108696489941166873904876410961151123046875	0.1723419083522222117199618196536903269588947296142578125	0.2398502433102512043650023088048328645527362823486328125	0.5506998751917802081834452110342681407928466796875	-1.7638902946270543	4.604187060590039	Sh;Ca-alpha1D
snRNA binding (GO:0017069)	2/17	0.060293612060124103513292226352859870530664920806884765625	0.1473843850358589058213709677147562615573406219482421875	0.20650728623862335542327173243393190205097198486328125	0.54686188763191001527275147964246571063995361328125	-1.6110214574356605	4.52460067107058	msk;snf
RNA polymerase II basal transcription factor binding (GO:0001091)	2/12	0.0316143364132825677170757217027130536735057830810546875	0.0852990586245171156232203202307573519647121429443359375	0.126605211282986906962122475306387059390544891357421875	0.38935823231852140224873437546193599700927734375	-1.291069963404363	4.459542313018529	Taf4;p53
Ras GTPase binding (GO:0017016)	7/92	0.00623867598387692866290787918615023954771459102630615234375	0.0270342625968000259406576191167914657853543758392333984375	0.15143469833257616752320018349564634263515472412109375	0.4331032372311678368959064755472354590892791748046875	-0.8743329568726905	4.4389773190507125	par-6;BicD;tamo;Pak;RhoGAP68F;l(2)gl;mbt
cyclin-dependent protein serine/threonine kinase regulator activity (GO:0016538)	2/18	0.06679512804202576703449523165545542724430561065673828125	0.160532828739658572914095202577300369739532470703125	0.223129503095901904341502586248680017888545989990234375	0.5506998751917802081834452110342681407928466796875	-1.6267491581681572	4.402186784611369	Cks30A;CycB
G-protein coupled receptor binding (GO:0001664)	4/50	0.030453728148348589710447953393668285571038722991943359375	0.08456083738279317196795403788200928829610347747802734375	0.218943381894308231050416679863701574504375457763671875	0.5506998751917802081834452110342681407928466796875	-1.2065421200098443	4.212698347242575	wg;cta;Wnt5;fog
kinesin binding (GO:0019894)	1/9	0.1941937684459512925005952865831204690039157867431640625	0.2877690040183527031558696762658655643463134765625	0.36621544660544114169198337549460120499134063720703125	0.58512635602880547214255102517199702560901641845703125	-2.47523619295814	4.056661655988255	klar
ubiquitin-like protein conjugating enzyme activity (GO:0061650)	3/33	0.042688661391225089791756630575036979280412197113037109375	0.10999060502603942579558093939340324141085147857666015625	0.21485100616858676669806982317822985351085662841796875	0.5506998751917802081834452110342681407928466796875	-1.2839759047372676	4.049431372627338	eff;lwr;ben
2 iron, 2 sulfur cluster binding (GO:0051537)	1/9	0.1941937684459512925005952865831204690039157867431640625	0.2877690040183527031558696762658655643463134765625	0.36621544660544114169198337549460120499134063720703125	0.58512635602880547214255102517199702560901641845703125	-2.463442486217758	4.037332964022702	ry
purine NTP-dependent helicase activity (GO:0070035)	1/6	0.1340519722581993977694736486228066496551036834716796875	0.2372388038061570281200829413137398660182952880859375	0.27323599932452202754262771122739650309085845947265625	0.5506998751917802081834452110342681407928466796875	-2.0050457389063854	4.029194955214191	Ddx1
RNA polymerase II transcription corepressor activity (GO:0001106)	1/6	0.1340519722581993977694736486228066496551036834716796875	0.2372388038061570281200829413137398660182952880859375	0.27323599932452202754262771122739650309085845947265625	0.5506998751917802081834452110342681407928466796875	-1.9936277386252277	4.006250167352858	Sin3A
protein kinase activator activity (GO:0030295)	1/10	0.2132999739119922910646209857077337801456451416015625	0.30501896269414896512017776331049390137195587158203125	0.394494815371085716382282271297299303114414215087890625	0.60334501174401344858466700316057540476322174072265625	-2.5580839803633917	3.952382428871295	chif
O-methyltransferase activity (GO:0008171)	1/10	0.2132999739119922910646209857077337801456451416015625	0.30501896269414896512017776331049390137195587158203125	0.394494815371085716382282271297299303114414215087890625	0.60334501174401344858466700316057540476322174072265625	-2.5444435818700972	3.93130725239486	aft
microtubule motor activity (GO:0003777)	3/33	0.042688661391225089791756630575036979280412197113037109375	0.10999060502603942579558093939340324141085147857666015625	0.21485100616858676669806982317822985351085662841796875	0.5506998751917802081834452110342681407928466796875	-1.2425853618535259	3.9188929705707993	pav;Dhc64C;Khc
protein-lysine N-methyltransferase activity (GO:0016279)	1/8	0.174624542408640726076640703468001447618007659912109375	0.273816432227165673651825272827409207820892333984375	0.3366203148993023308577221541781909763813018798828125	0.57014851942544009233415636117570102214813232421875	-2.2321077844880057	3.895289423198869	Set2
frizzled binding (GO:0005109)	2/14	0.042256749641767843428397100069560110569000244140625	0.10999060502603942579558093939340324141085147857666015625	0.15770510995199715775783033677726052701473236083984375	0.44219275927716850116411251292447559535503387451171875	-1.2290227906615951	3.8886172734867386	wg;Wnt5
nucleoside-triphosphatase activity (GO:0017111)	13/230	0.0034651120302447535430345748608260691980831325054168701171875	0.0173863515903508701609947451061088941060006618499755859375	0.2867075159120917593469357598223723471164703369140625	0.5591346353966810678315368932089768350124359130859375	-0.6750216411868734	3.8240045601056933	Rab5;pav;Mtl;Gtp-bp;Khc;pnut;cta;Rheb;RhoL;Ddx1;jar;brm;Rho1
kinase activator activity (GO:0019209)	1/6	0.1340519722581993977694736486228066496551036834716796875	0.2372388038061570281200829413137398660182952880859375	0.27323599932452202754262771122739650309085845947265625	0.5506998751917802081834452110342681407928466796875	-1.858854967973421	3.735420551312936	chif
single-stranded RNA binding (GO:0003727)	2/24	0.10994847975629699898814095604393514804542064666748046875	0.2372388038061570281200829413137398660182952880859375	0.32359342092003096080787827304448001086711883544921875	0.57014851942544009233415636117570102214813232421875	-1.685304792725326	3.7207205141833835	exu;Sxl
3',5'-cyclic-nucleotide phosphodiesterase activity (GO:0004114)	1/9	0.1941937684459512925005952865831204690039157867431640625	0.2877690040183527031558696762658655643463134765625	0.36621544660544114169198337549460120499134063720703125	0.58512635602880547214255102517199702560901641845703125	-2.2295464029918435	3.6540009510989346	dnc
double-stranded DNA binding (GO:0003690)	4/44	0.0200351342309371717453903016803451464511454105377197265625	0.0616134235489035619881548200282850302755832672119140625	0.164125208994222393510398205762612633407115936279296875	0.4513443247341115682758072580327279865741729736328125	-0.9147622452032192	3.576965384176796	gkt;dpn;rad50;lilli
pyrimidine nucleotide-sugar transmembrane transporter activity (GO:0015165)	1/6	0.1340519722581993977694736486228066496551036834716796875	0.2372388038061570281200829413137398660182952880859375	0.27323599932452202754262771122739650309085845947265625	0.5506998751917802081834452110342681407928466796875	-1.7585458663189872	3.5338466328204055	frc
channel activity (GO:0015267)	1/8	0.174624542408640726076640703468001447618007659912109375	0.273816432227165673651825272827409207820892333984375	0.3366203148993023308577221541781909763813018798828125	0.57014851942544009233415636117570102214813232421875	-1.9395596223518077	3.3847586281966064	bib
oxidoreductase activity, acting on CH or CH2 groups, NAD or NADP as acceptor (GO:0016726)	1/6	0.1340519722581993977694736486228066496551036834716796875	0.2372388038061570281200829413137398660182952880859375	0.27323599932452202754262771122739650309085845947265625	0.5506998751917802081834452110342681407928466796875	-1.6508935846653026	3.3175163907018863	ry
H3 histone acetyltransferase activity (GO:0010484)	1/10	0.2132999739119922910646209857077337801456451416015625	0.30501896269414896512017776331049390137195587158203125	0.394494815371085716382282271297299303114414215087890625	0.60334501174401344858466700316057540476322174072265625	-2.114774386822772	3.2674443808987186	enok
calmodulin-dependent protein kinase activity (GO:0004683)	1/11	0.2319540916062977353728769003282650373876094818115234375	0.322033350482529900915551479556597769260406494140625	0.42151671582490679579535708398907445371150970458984375	0.624630988217219407232505545835010707378387451171875	-2.218817959726128	3.2421718776135497	PhKgamma
voltage-gated calcium channel activity (GO:0005245)	1/8	0.174624542408640726076640703468001447618007659912109375	0.273816432227165673651825272827409207820892333984375	0.3366203148993023308577221541781909763813018798828125	0.57014851942544009233415636117570102214813232421875	-1.854623953225141	3.23653594114688	Ca-alpha1D
cyclic nucleotide-dependent protein kinase activity (GO:0004690)	1/7	0.1545810992511200410159943885446409694850444793701171875	0.255550256565435451872048133736825548112392425537109375	0.3056484334223419363496532241697423160076141357421875	0.5591346353966810678315368932089768350124359130859375	-1.717347623140011	3.206350534360721	Pka-C3
syntaxin binding (GO:0019905)	2/26	0.1256091855150287539544251558254472911357879638671875	0.2372388038061570281200829413137398660182952880859375	0.35657212208990440860389981025946326553821563720703125	0.58512635602880547214255102517199702560901641845703125	-1.5444441085984546	3.2040726959401766	car;l(2)gl
metalloendopeptidase activity (GO:0004222)	2/24	0.10994847975629699898814095604393514804542064666748046875	0.2372388038061570281200829413137398660182952880859375	0.32359342092003096080787827304448001086711883544921875	0.57014851942544009233415636117570102214813232421875	-1.437433404932332	3.1734840965208555	kuz;Mmp2
ATP binding (GO:0005524)	3/40	0.0685877605962659508964662791186128742992877960205078125	0.163467496087767172330273979241610504686832427978515625	0.29978463383068720826685193969751708209514617919921875	0.5591346353966810678315368932089768350124359130859375	-1.092962740015259	2.9287479632165065	trc;Iswi;mbt
purine ribonucleoside binding (GO:0032550)	4/56	0.043543972320381062190985943516352563165128231048583984375	0.11020863790822110761524754707352258265018463134765625	0.277833226011856171400182802244671620428562164306640625	0.55180765721799207579323365280288271605968475341796875	-0.9208018468882757	2.8857782493520094	Mtl;RhoL;pnut;Rho1
transmembrane receptor protein phosphatase activity (GO:0019198)	1/7	0.1545810992511200410159943885446409694850444793701171875	0.255550256565435451872048133736825548112392425537109375	0.3056484334223419363496532241697423160076141357421875	0.5591346353966810678315368932089768350124359130859375	-1.535453204835529	2.866747033316797	Lar
SUMO transferase activity (GO:0019789)	1/11	0.2319540916062977353728769003282650373876094818115234375	0.322033350482529900915551479556597769260406494140625	0.42151671582490679579535708398907445371150970458984375	0.624630988217219407232505545835010707378387451171875	-1.957340668288146	2.8600971259563988	lwr
ubiquitin protein ligase activity (GO:0061630)	5/79	0.039537311832010646472923554028966464102268218994140625	0.10470065911069485753426278051847475580871105194091796875	0.3193116440037855330302818401833064854145050048828125	0.57014851942544009233415636117570102214813232421875	-0.793491649108635	2.563383064107852	hyd;eff;CG2681;mib1;brat
sodium:potassium-exchanging ATPase activity (GO:0005391)	1/9	0.1941937684459512925005952865831204690039157867431640625	0.2877690040183527031558696762658655643463134765625	0.36621544660544114169198337549460120499134063720703125	0.58512635602880547214255102517199702560901641845703125	-1.5359315334592982	2.517236365456195	Atpalpha
ligand-dependent nuclear receptor transcription coactivator activity (GO:0030374)	1/9	0.1941937684459512925005952865831204690039157867431640625	0.2877690040183527031558696762658655643463134765625	0.36621544660544114169198337549460120499134063720703125	0.58512635602880547214255102517199702560901641845703125	-1.5237011454457527	2.497191997070843	EcR
DNA polymerase binding (GO:0070182)	1/9	0.1941937684459512925005952865831204690039157867431640625	0.2877690040183527031558696762658655643463134765625	0.36621544660544114169198337549460120499134063720703125	0.58512635602880547214255102517199702560901641845703125	-1.5200415216757377	2.4911942440219024	dup
kinase inhibitor activity (GO:0019210)	1/6	0.1340519722581993977694736486228066496551036834716796875	0.2372388038061570281200829413137398660182952880859375	0.27323599932452202754262771122739650309085845947265625	0.5506998751917802081834452110342681407928466796875	-1.2270793156670816	2.4658498768363137	l(2)gl
protein kinase regulator activity (GO:0019887)	3/47	0.09999301233776887454229864715671283192932605743408203125	0.2216899343302472791261692464104271493852138519287109375	0.38618574638239733243239015791914425790309906005859375	0.60334501174401344858466700316057540476322174072265625	-1.0589771880367336	2.4384590873286167	CycB;chif;l(2)gl
adenine nucleotide transmembrane transporter activity (GO:0000295)	1/7	0.1545810992511200410159943885446409694850444793701171875	0.255550256565435451872048133736825548112392425537109375	0.3056484334223419363496532241697423160076141357421875	0.5591346353966810678315368932089768350124359130859375	-1.3059465214703792	2.4382497000269194	sll
sulfotransferase activity (GO:0008146)	1/11	0.2319540916062977353728769003282650373876094818115234375	0.322033350482529900915551479556597769260406494140625	0.42151671582490679579535708398907445371150970458984375	0.624630988217219407232505545835010707378387451171875	-1.6473073634902047	2.4070715600088675	Hs2st
transcription cofactor binding (GO:0001221)	1/6	0.1340519722581993977694736486228066496551036834716796875	0.2372388038061570281200829413137398660182952880859375	0.27323599932452202754262771122739650309085845947265625	0.5506998751917802081834452110342681407928466796875	-1.1849759020693527	2.381241900881713	brm
mRNA binding (GO:0003729)	10/196	0.0187918260732333509965830131704933592118322849273681640625	0.05841806801026890039185701652968418784439563751220703125	0.436691868421598961003127215008134953677654266357421875	0.640481407018345105797152427840046584606170654296875	-0.5980876410760938	2.3769996204903094	bcd;elav;NAT1;apt;ytr;Sxl;Fmr1;snf;brat;Rbp9
protein methyltransferase activity (GO:0008276)	2/21	0.08756313469138841953931517991804867051541805267333984375	0.2019601332398152371272459504325524903833866119384765625	0.273424413556758005849900428074761293828487396240234375	0.5506998751917802081834452110342681407928466796875	-0.9509831330934668	2.316019763772285	Su(z)12;ash1
collagen binding (GO:0005518)	1/6	0.1340519722581993977694736486228066496551036834716796875	0.2372388038061570281200829413137398660182952880859375	0.27323599932452202754262771122739650309085845947265625	0.5506998751917802081834452110342681407928466796875	-1.137480606863845	2.2857987894727843	dpp
small protein activating enzyme activity (GO:0008641)	1/9	0.1941937684459512925005952865831204690039157867431640625	0.2877690040183527031558696762658655643463134765625	0.36621544660544114169198337549460120499134063720703125	0.58512635602880547214255102517199702560901641845703125	-1.3916912533287589	2.2808411417118	Uba1
organic anion transmembrane transporter activity (GO:0008514)	2/19	0.0735164783880108696489941166873904876410961151123046875	0.1723419083522222117199618196536903269588947296142578125	0.2398502433102512043650023088048328645527362823486328125	0.5506998751917802081834452110342681407928466796875	-0.8574440492083527	2.2381396442683705	sll;frc
Ran GTPase binding (GO:0008536)	1/7	0.1545810992511200410159943885446409694850444793701171875	0.255550256565435451872048133736825548112392425537109375	0.3056484334223419363496532241697423160076141357421875	0.5591346353966810678315368932089768350124359130859375	-1.1975261161117376	2.235824856056384	tamo
ATP-dependent microtubule motor activity, plus-end-directed (GO:0008574)	2/31	0.1667214847743252181810902357028680853545665740966796875	0.273816432227165673651825272827409207820892333984375	0.436117709138239939559156255199923180043697357177734375	0.640481407018345105797152427840046584606170654296875	-1.2234597791294046	2.191743304138427	sw;Khc
microtubule plus-end binding (GO:0051010)	1/12	0.25016679661710117255069008024292998015880584716796875	0.342333511160243741944242401586961932480335235595703125	0.447336868855845892767320037819445133209228515625	0.65202357334466831684238741217995993793010711669921875	-1.5795993046553622	2.1887360730044314	Lis-1
glutamate receptor activity (GO:0008066)	1/15	0.3022594492218118045201435961644165217876434326171875	0.391159287228227070531971776290447451174259185791015625	0.5181077892981347243761547360918484628200531005859375	0.70226932577851430838933310951688326895236968994140625	-1.812923340668287	2.1691075319725632	boss
intramolecular oxidoreductase activity, transposing C=C bonds (GO:0016863)	1/10	0.2132999739119922910646209857077337801456451416015625	0.30501896269414896512017776331049390137195587158203125	0.394494815371085716382282271297299303114414215087890625	0.60334501174401344858466700316057540476322174072265625	-1.37494703947784	2.12436986478014	yellow-f
histone deacetylase activity (GO:0004407)	1/15	0.3022594492218118045201435961644165217876434326171875	0.391159287228227070531971776290447451174259185791015625	0.5181077892981347243761547360918484628200531005859375	0.70226932577851430838933310951688326895236968994140625	-1.7583346569849647	2.10379383542414	Sin3A
protein deacetylase activity (GO:0033558)	1/15	0.3022594492218118045201435961644165217876434326171875	0.391159287228227070531971776290447451174259185791015625	0.5181077892981347243761547360918484628200531005859375	0.70226932577851430838933310951688326895236968994140625	-1.7563734023590707	2.101447254029488	Sin3A
antiporter activity (GO:0015297)	1/15	0.3022594492218118045201435961644165217876434326171875	0.391159287228227070531971776290447451174259185791015625	0.5181077892981347243761547360918484628200531005859375	0.70226932577851430838933310951688326895236968994140625	-1.7214481155625732	2.059660212654281	frc
pyrophosphatase activity (GO:0016462)	1/13	0.267948512557437068526411394486785866320133209228515625	0.36492035519727139547541128195007331669330596923828125	0.472008534824117031991619342079502530395984649658203125	0.67836402492310288181442956556566059589385986328125	-1.5511878849282743	2.042853070540299	pn
GTP binding (GO:0005525)	4/56	0.043543972320381062190985943516352563165128231048583984375	0.11020863790822110761524754707352258265018463134765625	0.277833226011856171400182802244671620428562164306640625	0.55180765721799207579323365280288271605968475341796875	-0.6361423151497788	1.9936598332805073	Mtl;RhoL;pnut;Rho1
DNA helicase activity (GO:0003678)	2/32	0.1752042206208787311627617100384668447077274322509765625	0.273816432227165673651825272827409207820892333984375	0.45140093539246262110964380553923547267913818359375	0.65202357334466831684238741217995993793010711669921875	-1.094473847850787	1.9063578430652082	rad50;Iswi
transmembrane receptor protein serine/threonine kinase activity (GO:0004675)	1/6	0.1340519722581993977694736486228066496551036834716796875	0.2372388038061570281200829413137398660182952880859375	0.27323599932452202754262771122739650309085845947265625	0.5506998751917802081834452110342681407928466796875	-0.9395644485593895	1.888080786774933	sax
ubiquitin conjugating enzyme activity (GO:0061631)	2/32	0.1752042206208787311627617100384668447077274322509765625	0.273816432227165673651825272827409207820892333984375	0.45140093539246262110964380553923547267913818359375	0.65202357334466831684238741217995993793010711669921875	-1.0239116202838257	1.7834523426637332	eff;ben
voltage-gated potassium channel activity (GO:0005249)	1/16	0.318808311942611888323284574653371237218379974365234375	0.39816234591959387412174464770941995084285736083984375	0.53963054684991662579562898827134631574153900146484375	0.70795567155539529391461428531329147517681121826171875	-1.5468804847504198	1.7683400312494901	Sh
adenyl ribonucleotide binding (GO:0032559)	3/43	0.0814202107483839310209106088223052211105823516845703125	0.1893185388133154789525036676423042081296443939208984375	0.33690594329685097374493807365070097148418426513671875	0.57014851942544009233415636117570102214813232421875	-0.6913360344135461	1.7339618561034653	trc;Iswi;mbt
phosphatidic acid binding (GO:0070300)	1/6	0.1340519722581993977694736486228066496551036834716796875	0.2372388038061570281200829413137398660182952880859375	0.27323599932452202754262771122739650309085845947265625	0.5506998751917802081834452110342681407928466796875	-0.8622851744968162	1.732785944790247	baz
guanyl ribonucleotide binding (GO:0032561)	4/60	0.053771426142991497754142216081163496710360050201416015625	0.1332032887836394896563518841503537259995937347412109375	0.3184078480325045479304435502854175865650177001953125	0.57014851942544009233415636117570102214813232421875	-0.5918670725589343	1.7300351861221637	Mtl;RhoL;pnut;Rho1
ATP-dependent microtubule motor activity (GO:1990939)	3/47	0.09999301233776887454229864715671283192932605743408203125	0.2216899343302472791261692464104271493852138519287109375	0.38618574638239733243239015791914425790309906005859375	0.60334501174401344858466700316057540476322174072265625	-0.7364762139309453	1.695850615810426	sw;Dhc64C;Khc
cation transmembrane transporter activity (GO:0008324)	2/34	0.1923617562320222573735151172513724304735660552978515625	0.2877690040183527031558696762658655643463134765625	0.481246823277629243165165462414734065532684326171875	0.68818295728700984437153920225682668387889862060546875	-1.012078192253835	1.6682869534379223	Atpalpha;bib
endodeoxyribonuclease activity (GO:0004520)	1/16	0.318808311942611888323284574653371237218379974365234375	0.39816234591959387412174464770941995084285736083984375	0.53963054684991662579562898827134631574153900146484375	0.70795567155539529391461428531329147517681121826171875	-1.4498762006902641	1.6574481036588808	rad50
nuclear hormone receptor binding (GO:0035257)	1/6	0.1340519722581993977694736486228066496551036834716796875	0.2372388038061570281200829413137398660182952880859375	0.27323599932452202754262771122739650309085845947265625	0.5506998751917802081834452110342681407928466796875	-0.8137532306274827	1.6352596591745816	alien
potassium-transporting ATPase activity (GO:0008556)	1/9	0.1941937684459512925005952865831204690039157867431640625	0.2877690040183527031558696762658655643463134765625	0.36621544660544114169198337549460120499134063720703125	0.58512635602880547214255102517199702560901641845703125	-0.9882788036737471	1.6196889572376396	Atpalpha
ubiquitin-like protein-specific protease activity (GO:0019783)	1/11	0.2319540916062977353728769003282650373876094818115234375	0.322033350482529900915551479556597769260406494140625	0.42151671582490679579535708398907445371150970458984375	0.624630988217219407232505545835010707378387451171875	-1.1071143789489	1.617733031678167	CSN4
ATP-dependent helicase activity (GO:0008026)	2/40	0.2448428595397265927768870596992201171815395355224609375	0.338285303518656099708294959782506339251995086669921875	0.56450482231711218705783039695234037935733795166015625	0.7272449512733967225130982114933431148529052734375	-1.070769286970566	1.5067208637588487	rad50;Ddx1
GTPase activator activity (GO:0005096)	4/81	0.1260372673786158415065727922410587780177593231201171875	0.2372388038061570281200829413137398660182952880859375	0.52852195103204058224122263709432445466518402099609375	0.70795567155539529391461428531329147517681121826171875	-0.711822351416852	1.474310539982955	vap;RhoGAP68F;loco;l(2)gl
oxidoreductase activity, acting on paired donors, with incorporation or reduction of molecular oxygen, 2-oxoglutarate as one donor, and incorporation of one atom each of oxygen into both donors (GO:0016706)	1/10	0.2132999739119922910646209857077337801456451416015625	0.30501896269414896512017776331049390137195587158203125	0.394494815371085716382282271297299303114414215087890625	0.60334501174401344858466700316057540476322174072265625	-0.9506679287035785	1.4688349741222062	Hph
basal RNA polymerase II transcription machinery binding (GO:0001099)	1/19	0.36614152559485779736547783613787032663822174072265625	0.445602026894167391191103888559155166149139404296875	0.598619169188947974902248461148701608180999755859375	0.75420741140105340694077540319995023310184478759765625	-1.4106120096768178	1.4172917348511507	hyx
phosphatidylinositol kinase activity (GO:0052742)	1/7	0.1545810992511200410159943885446409694850444793701171875	0.255550256565435451872048133736825548112392425537109375	0.3056484334223419363496532241697423160076141357421875	0.5591346353966810678315368932089768350124359130859375	-0.7468933666231407	1.3944771069726183	Pi3K92E
metallopeptidase activity (GO:0008237)	2/36	0.209724368442425312952792637588572688400745391845703125	0.30501896269414896512017776331049390137195587158203125	0.51007665374294741678085074454429559409618377685546875	0.70226932577851430838933310951688326895236968994140625	-0.8497560983466719	1.3272860054676918	kuz;Mmp2
H4 histone acetyltransferase activity (GO:0010485)	1/18	0.350740207295221428918097217319882474839687347412109375	0.430522314534048600176419085983070544898509979248046875	0.57984468588641513431269913780852220952510833740234375	0.73704702294895430014776138705201447010040283203125	-1.2588865970874	1.3189474216592774	enok
phosphatase binding (GO:0019902)	1/6	0.1340519722581993977694736486228066496551036834716796875	0.2372388038061570281200829413137398660182952880859375	0.27323599932452202754262771122739650309085845947265625	0.5506998751917802081834452110342681407928466796875	-0.6503578995126384	1.3069122149947954	Mbs
peptidase activity, acting on L-amino acid peptides (GO:0070011)	4/79	0.11792265138028236448608510045232833363115787506103515625	0.2372388038061570281200829413137398660182952880859375	0.5095816850130614472647039292496629059314727783203125	0.70226932577851430838933310951688326895236968994140625	-0.5924824266844211	1.266565305048662	Dredd;Mmp2;Psn;ea
methylated histone binding (GO:0035064)	1/20	0.38117825631909163508481697135721333324909210205078125	0.457080524675205934759247838883311487734317779541015625	0.6165576154867811187187953692045994102954864501953125	0.7633570477455384750697930940077640116214752197265625	-1.2955672994781802	1.24955930646886	E(bx)
transcription factor activity, RNA polymerase II core promoter sequence-specific binding involved in preinitiation complex assembly (GO:0001075)	1/21	0.395859012415824107478101723245345056056976318359375	0.467833378309610303791288288266514427959918975830078125	0.6336971250129643795645506543223746120929718017578125	0.7745187083491786861344507997273467481136322021484375	-1.2987096253982295	1.2035105220070341	Taf4
Notch binding (GO:0005112)	1/16	0.318808311942611888323284574653371237218379974365234375	0.39816234591959387412174464770941995084285736083984375	0.53963054684991662579562898827134631574153900146484375	0.70795567155539529391461428531329147517681121826171875	-0.9736319176654086	1.1130221841202799	numb
G-protein coupled photoreceptor activity (GO:0008020)	1/9	0.1941937684459512925005952865831204690039157867431640625	0.2877690040183527031558696762658655643463134765625	0.36621544660544114169198337549460120499134063720703125	0.58512635602880547214255102517199702560901641845703125	-0.6758197571199773	1.1076001970508809	ninaE
RNA stem-loop binding (GO:0035613)	1/6	0.1340519722581993977694736486228066496551036834716796875	0.2372388038061570281200829413137398660182952880859375	0.27323599932452202754262771122739650309085845947265625	0.5506998751917802081834452110342681407928466796875	-0.5421233516239208	1.0894118927472982	snf
tau-protein kinase activity (GO:0050321)	1/6	0.1340519722581993977694736486228066496551036834716796875	0.2372388038061570281200829413137398660182952880859375	0.27323599932452202754262771122739650309085845947265625	0.5506998751917802081834452110342681407928466796875	-0.5226342176912132	1.0502479382302359	par-1
peptidyl-prolyl cis-trans isomerase activity (GO:0003755)	1/19	0.36614152559485779736547783613787032663822174072265625	0.445602026894167391191103888559155166149139404296875	0.598619169188947974902248461148701608180999755859375	0.75420741140105340694077540319995023310184478759765625	-1.029621802593688	1.0344974102218996	Cyp1
epidermal growth factor receptor binding (GO:0005154)	1/7	0.1545810992511200410159943885446409694850444793701171875	0.255550256565435451872048133736825548112392425537109375	0.3056484334223419363496532241697423160076141357421875	0.5591346353966810678315368932089768350124359130859375	-0.5534815942048207	1.033370286496019	dlg1
ATP-dependent microtubule motor activity, minus-end-directed (GO:0008569)	1/18	0.350740207295221428918097217319882474839687347412109375	0.430522314534048600176419085983070544898509979248046875	0.57984468588641513431269913780852220952510833740234375	0.73704702294895430014776138705201447010040283203125	-0.9437870387123138	0.9888146272945255	Dhc64C
acetylglucosaminyltransferase activity (GO:0008375)	1/22	0.410192203670460220354954117283341474831104278564453125	0.47689012296647004252037049809587188065052032470703125	0.65007315734246928773387708133668638765811920166015625	0.78118034873926978089997419374412856996059417724609375	-1.0949895309720132	0.9757774072026858	kkv
transcription factor activity, RNA polymerase II core promoter sequence-specific (GO:0000983)	2/23	0.1023277677563491361301117876791977323591709136962890625	0.2251210890639681050373610560200177133083343505859375	0.306937544605870360481247871575760655105113983154296875	0.5591346353966810678315368932089768350124359130859375	-0.4274138564709186	0.9743216034759451	pnr;Taf4
helicase activity (GO:0004386)	2/44	0.280162235415665594739920152278500609099864959716796875	0.377770802681952566626222278500790707767009735107421875	0.61446766561634957870552398162544704973697662353515625	0.7633570477455384750697930940077640116214752197265625	-0.740566111377507	0.9422862716777095	Ddx1;Iswi
delayed rectifier potassium channel activity (GO:0005251)	1/6	0.1340519722581993977694736486228066496551036834716796875	0.2372388038061570281200829413137398660182952880859375	0.27323599932452202754262771122739650309085845947265625	0.5506998751917802081834452110342681407928466796875	-0.46050757598367176	0.9254027307144422	Sh
protein phosphatase regulator activity (GO:0019888)	1/21	0.395859012415824107478101723245345056056976318359375	0.467833378309610303791288288266514427959918975830078125	0.6336971250129643795645506543223746120929718017578125	0.7745187083491786861344507997273467481136322021484375	-0.9570922903082362	0.8869347076445742	MYPT-75D
acetylgalactosaminyltransferase activity (GO:0008376)	1/20	0.38117825631909163508481697135721333324909210205078125	0.457080524675205934759247838883311487734317779541015625	0.6165576154867811187187953692045994102954864501953125	0.7633570477455384750697930940077640116214752197265625	-0.9143722920675904	0.8819012393956791	beta4GalNAcTA
3'-5' exonuclease activity (GO:0008408)	1/22	0.410192203670460220354954117283341474831104278564453125	0.47689012296647004252037049809587188065052032470703125	0.65007315734246928773387708133668638765811920166015625	0.78118034873926978089997419374412856996059417724609375	-0.958531099174772	0.854175281334087	rad50
nuclease activity (GO:0004518)	1/26	0.46421067484051536933264969775336794555187225341796875	0.52475989329797390059439976539579220116138458251953125	0.708598244895131568199531102436594665050506591796875	0.82048217829962599711990378636983223259449005126953125	-1.1022121580886346	0.8458561153738001	Ddx1
methylation-dependent protein binding (GO:0140034)	1/20	0.38117825631909163508481697135721333324909210205078125	0.457080524675205934759247838883311487734317779541015625	0.6165576154867811187187953692045994102954864501953125	0.7633570477455384750697930940077640116214752197265625	-0.7866799146864948	0.7587434547047966	E(bx)
calcium ion binding (GO:0005509)	4/84	0.1386339925929201133403267931498703546822071075439453125	0.243247373506596031855764294959953986108303070068359375	0.5562493603090548077716448460705578327178955078125	0.7231241684017712945120592848979867994785308837890625	-0.3792483629969236	0.7493636538296945	shg;CadN;up;qua
